,Wavelength (nm),Mean Curve (s.u.),Std (s.u.),Correction Value,Mean Corrected (s.u.),Std Corrected (s.u.),Transmittance,Std Transmittance,Absorbance,Std Absorbance
641,474.892,685.4362000000001,24.81309689176262,1.6562324875642536,917.9652,41.09625718921685,1.0,0.057573634223326155,0.0,0.02500391164630676
642,475.064,698.5579,24.9552820719382,1.6793299948504345,938.8735999999999,41.90815371335912,1.0,0.05717195902265989,0.0,0.024829466323140016
643,475.235,697.6377,21.819810769344432,1.6695818521504073,951.9161,36.42996007785348,1.0,0.049425053396506366,0.0,0.021465027957876286
644,475.406,742.0682999999999,23.285959018472923,1.6797497661807,997.1343999999999,39.114584216573256,1.0,0.050233944580575327,0.0,0.021816324935577624
645,475.578,743.433,14.002296368810354,1.7719230762908427,1077.937,24.81099205695854,1.0,0.029741067348950052,0.0,0.01291638143556198
646,475.749,792.3749,20.428187053431827,1.7754411436627395,1096.6519999999998,36.269043785101374,1.0,0.0419338703985592,0.0,0.018211648518940374
647,475.921,805.9669,24.774777869639927,1.7501142429836383,1130.176,43.35869161641268,1.0,0.049160319211828285,0.0,0.02135005536229944
648,476.092,840.1295999999999,25.670017998435444,1.729590518175042,1157.8000000000002,44.398619731476614,1.0,0.04903183444218422,0.0,0.02129425513583441
649,476.264,855.2855,36.46640330290334,1.8086053809987555,1242.0459999999998,65.95333323930177,1.0,0.06809950430330873,0.0,0.02957523893927373
650,476.435,847.2638999999999,26.30099767100101,1.7923946061225104,1292.946,47.14176636114292,1.0,0.04788536533696694,0.0,0.02079634992976599
651,476.607,858.461,19.745997432391206,1.851522666747281,1298.4410000000003,36.56016182360593,1.0,0.036357799371702984,0.0,0.01578999164127612
652,476.778,866.5038000000001,21.172279007230202,1.7953223681885195,1290.1700000000003,38.011066087208604,1.0,0.038275846172596446,0.0,0.016622988782936336
653,476.95,843.4314,24.004340562489954,1.8253248989120896,1290.836,43.81572051067835,1.0,0.044296319435364634,0.0,0.019237647099402625
654,477.121,875.4129999999999,16.365922021077843,1.7536148677069852,1306.976,28.699524179895256,1.0,0.02883906714735593,0.0,0.012524647725334032
655,477.293,865.2856000000002,15.90758241342788,1.8041075282344152,1313.6359999999997,28.698989188074627,1.0,0.02855292668620379,0.0,0.012400378502006407
656,477.464,915.4187,23.74065874844252,1.7502169228831777,1364.7669999999998,41.55130270191866,1.0,0.03999405576406207,0.0,0.017369197727263096
657,477.636,852.0078,18.662059895949316,1.773561940257736,1305.0,33.09831915826595,1.0,0.033511717336280424,0.0,0.014553953918248127
658,477.807,858.5002000000001,37.07055542556653,1.7391254599742287,1261.551,64.47034675598853,1.0,0.06690431080065855,0.0,0.029056172996266134
659,477.979,844.9708,23.32434188482066,1.7142164269432374,1204.518,39.98297000659977,1.0,0.04317196179431495,0.0,0.01874934478020899
660,478.15,871.9555,15.682772103489855,1.6769648630226575,1164.202,26.299457772344418,1.0,0.02887560325171427,0.0,0.0125405151538471
661,478.322,941.2653,24.12056015539441,1.5965179920498629,1203.814,38.50890826640821,1.0,0.0409875207092654,0.0,0.01780065407092922
662,478.493,1024.6877,24.600001723780455,1.5802245517973004,1328.701,38.873526698173784,1.0,0.03784588514115286,0.0,0.016436259079546958
663,478.665,1046.1380000000001,25.06982361326063,1.6605429403948078,1439.075,41.62951861794299,1.0,0.037564726255770495,0.0,0.016314153327087324
664,478.836,1103.3830000000003,26.516907832550938,1.702534492153809,1549.3749999999998,45.145950210181475,1.0,0.037770195348026656,0.0,0.016403387420055846
665,479.008,1080.722,23.80370298924098,1.7790487343753831,1618.789,42.347947676456684,1.0,0.03419784622859274,0.0,0.014851935910053756
666,479.179,1145.709,23.653676437289818,1.8077406929076685,1727.966,42.75971343256008,1.0,0.032227066235210156,0.0,0.013996037033882372
667,479.351,1193.5900000000001,29.651134211021326,1.7993108618367393,1799.159,53.351607851669606,1.0,0.03868413060699769,0.0,0.016800304459843787
668,479.522,1257.8480000000002,28.46703665645583,1.833772617441045,1890.542,52.20207232029917,1.0,0.03570184287232854,0.0,0.015505113353229225
669,479.694,1319.8990000000001,21.74931881691926,1.7922928747901437,1955.7930000000001,38.98114914710359,1.0,0.025860678453432533,0.0,0.011231149950600068
670,479.865,1393.435,21.37902675521035,1.8222964591065147,2124.138,38.95892475516326,1.0,0.023912172482526736,0.0,0.010384924559480143
671,480.037,1426.7209999999998,24.740568485788668,1.8314510563309503,2186.65,45.31114028752587,1.0,0.027020268763143795,0.0,0.011734753623376152
672,480.208,1407.62,20.04130085598239,1.8607530177860336,2236.8540000000003,37.29191104812705,1.0,0.02192383604806284,0.0,0.009521401017825285
673,480.38,1436.727,36.19214087339956,1.8572004373296784,2276.2220000000007,67.216059857975,1.0,0.038814578540346076,0.0,0.016856957277472672
674,480.551,1456.136,29.767490723942434,1.8877108890513719,2370.0550000000003,56.192416379321834,1.0,0.03130559421908867,0.0,0.013595846822052548
675,480.723,1464.621,21.671538685566368,1.9257264484025691,2410.2450000000003,41.7334552243746,1.0,0.02277612962279443,0.0,0.009891547414292812
676,480.894,1433.698,29.45655981271403,1.926563835994615,2383.88,56.74994286798716,1.0,0.03144588957462744,0.0,0.01365677632079969
677,481.066,1406.113,33.05040606407129,1.9246057039854672,2334.0289999999995,63.609000029947474,1.0,0.035988815578244834,0.0,0.015629744015865515
678,481.237,1432.3480000000002,23.479856813873504,1.902986008560058,2356.9300000000003,44.68183899979482,1.0,0.02506209127647841,0.0,0.010884327946330197
679,481.409,1471.018,24.097335454360877,1.9286919601968426,2484.811,46.47633715299215,1.0,0.024863555965258754,0.0,0.010798105156204555
680,481.58,1519.941,22.028829042870168,1.9694517079649685,2609.7499999999995,43.38471498294896,1.0,0.02205478517393243,0.0,0.009578271500600503
681,481.752,1554.489,27.16067246958368,2.010121000461231,2697.705,54.596238117759356,1.0,0.02673692381537816,0.0,0.011611698476086372
682,481.923,1675.0859999999998,31.373145905375832,1.9674369359941895,2876.5620000000004,61.72468605257128,1.0,0.028481973651942646,0.0,0.0123695639907525
683,482.095,1744.1050000000002,36.11850391419887,1.9445626745351874,2926.701,70.23469457160418,1.0,0.031697921125627804,0.0,0.013766232232664665
684,482.266,1799.449,32.66233685761015,1.925607869632474,2952.704,62.89485289360092,1.0,0.027985571804288765,0.0,0.012153979407509839
685,482.438,1837.657,20.286328425814272,1.9493484045012024,3057.321,39.54512195004844,1.0,0.017004932601104757,0.0,0.007385148393796506
686,482.609,1892.657,20.319153058137022,1.9847478695583214,3228.506,40.328395743366904,1.0,0.016470908306257016,0.0,0.007153224589341856
687,482.781,2004.1289999999997,31.147696688519368,1.9539461097770672,3370.389,60.860920773048456,1.0,0.023824797688644428,0.0,0.010346978168639621
688,482.952,2124.1009999999997,38.83872898280783,1.9332816427190354,3560.577,75.08620176900213,1.0,0.02791139585369985,0.0,0.012121765201479145
689,483.124,2326.4049999999997,32.85076353754963,1.8473719556193788,3620.0990000000006,60.68757927995285,1.0,0.021918751853329817,0.0,0.009519192980107812
690,483.295,2894.626,38.82944892732836,1.6787794763759456,3810.6799999999994,65.18608193818682,1.0,0.021738551025347913,0.0,0.009440932754880874
691,483.467,5364.486,60.677158667821764,1.2634158546632546,4605.146999999999,76.66048427684395,1.0,0.02012582759832042,0.0,0.008740535869686733
692,483.638,13108.179999999998,81.76064823617803,1.0007156476895624,8808.116,81.81916005518538,1.0,0.01118890453019693,0.0,0.004859279496006822
693,483.81,16367.91,2.136094567194834,0.8661761315932502,14177.492966066477,1.8502341289301796,0.8653841273466695,0.00015971700955683826,0.06279107478205159,8.015425026259668e-05
694,483.981,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
695,484.153,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
696,484.324,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
697,484.496,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
698,484.667,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
699,484.839,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
700,485.01,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
701,485.182,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
702,485.353,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
703,485.525,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
704,485.696,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
705,485.868,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
706,486.039,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
707,486.211,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
708,486.382,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
709,486.554,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
710,486.725,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
711,486.897,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
712,487.068,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
713,487.24,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
714,487.411,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
715,487.583,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
716,487.754,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
717,487.926,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
718,488.097,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
719,488.269,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
720,488.441,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
721,488.612,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
722,488.784,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
723,488.955,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
724,489.127,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
725,489.298,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
726,489.47,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
727,489.641,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
728,489.813,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
729,489.984,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
730,490.156,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
731,490.327,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
732,490.499,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
733,490.67,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
734,490.842,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
735,491.013,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
736,491.185,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
737,491.356,16367.91,2.136094567194834,1.0004274576832157,16374.906588887683,2.137007657229657,0.9995126982411335,0.00018447204441642077,0.00021168404609135273,8.015425026259669e-05
738,491.528,16367.91,2.136094567194834,1.2370411088819437,16382.89,2.642436792079393,1.0,0.00020747728407243468,0.0,9.01062395929318e-05
739,491.7,16367.91,2.136094567194834,11.032719441845567,16382.89,23.56693206111114,1.0,0.001444416574361867,0.0,0.0006273021478149567
740,491.871,16367.91,2.136094567194834,40.028914445103595,16382.89,85.5055466768926,1.0,0.005220829368681336,0.0,0.002267377385776742
741,492.043,16367.91,2.136094567194834,39.77879799868787,16382.89,84.9712742945379,1.0,0.0051882280152496605,0.0,0.0022532187978787873
742,492.214,16367.91,2.136094567194834,40.217879610186145,16382.89,85.90919413941452,1.0,0.0052454600611711805,0.0,0.0022780743596105373
743,492.386,16433.34,721.8723089300489,39.60410137151546,16382.89,28589.104100155582,1.0,1.7456114519453372,0.0,0.7581094211269833
744,492.557,1028.6407,584.37540472697,39.03033632592539,16382.89,22808.36858709241,1.0,1.503656245246907,0.0,0.6530296099900944
745,492.729,526.1564000000001,17.991946810726184,44.546043592496815,16382.89,801.4700469444927,1.0,0.05968736914133848,0.0,0.025921895057405733
746,492.9,501.0539,14.535143297883247,44.44081855421379,16382.89,645.953665960726,1.0,0.048950394825519175,0.0,0.021258886359708466
747,493.072,480.0116,7.30267775819254,47.18154403885138,16382.89,344.5516122497018,1.0,0.025956939915748222,0.0,0.01127295577250371
748,493.243,419.43919999999997,15.635593578754843,53.028877837580275,16382.89,829.1379818058451,1.0,0.06285677771414949,0.0,0.027298351711474416
749,493.415,393.4780999999999,15.179954713041797,58.60220130848007,16382.89,889.5787619472861,1.0,0.06660886850783873,0.0,0.028927864038773645
750,493.586,348.27470000000005,17.46283773073552,64.48735495364853,16382.89,1126.1322152399077,1.0,0.08508275005688298,0.0,0.03695096885485786
751,493.758,323.48019999999997,12.703314313989097,69.86661583253051,16382.89,887.5375809753622,1.0,0.0669110393612076,0.0,0.02905909517298374
752,493.929,312.7652,18.93600402830545,73.44321572537261,16382.89,1390.721028827362,1.0,0.10426713099432133,0.0,0.045282639634717264
753,494.101,296.4787,17.884102913201993,76.69623023536158,16382.89,1371.6432745838408,1.0,0.10319127669189761,0.0,0.04481540204784277
754,494.273,309.8627,14.061604524733296,71.7631253416689,16382.89,1009.104688013414,1.0,0.07650688259612014,0.0,0.0332265169391149
755,494.444,286.5293,5.150605460525978,76.50904753698802,16382.89,394.0679180236521,1.0,0.030028450687705432,0.0,0.013041190433774375
756,494.616,293.8835,15.78985454809513,35.753480269790664,7688.456999999999,564.5422530481836,1.0,0.09098510281946966,0.0,0.03951432808989567
757,494.787,283.2902,15.664017363371373,15.24531442726176,3143.1279999999997,238.80286989868432,1.0,0.09396657250218543,0.0,0.040809163921060966
758,494.959,296.72689999999994,14.29461761258412,1.6010880037101078,348.00000000000006,22.886940777131656,1.0,0.08152345110162693,0.0,0.035405184959146144
759,495.13,296.0786,20.52424349982235,1.4497081185459129,311.71449999999993,29.75416242870564,1.0,0.11796872735314372,0.0,0.05123316732661951
760,495.302,291.08630000000005,8.669544302326395,1.5233535397476878,322.1649,13.206781000948313,1.0,0.05067097743078769,0.0,0.022006125890835303
761,495.473,286.424,13.130684917398629,1.4314890960721,313.25190000000003,18.79643228321452,1.0,0.0755124726373387,0.0,0.03279465018126649
762,495.645,285.89790000000005,13.117526736774739,1.436130414819969,304.6541,18.83847911389634,1.0,0.076998638710775,0.0,0.0334400839061517
763,495.816,280.1918,12.623361595074432,1.4708029248688803,312.03540000000004,18.566477155712967,1.0,0.07463327535674064,0.0,0.0324128196537984
764,495.988,281.5061999999999,14.259445618957276,1.4112587469708933,310.9878,20.123767356709237,1.0,0.08217735364858413,0.0,0.03568917122699214
765,496.16,280.69149999999996,14.720862014501728,1.5427348586037026,311.5064,22.71038697846694,1.0,0.0898088063507727,0.0,0.039003469024458295
766,496.331,281.5471,11.470075705504303,1.5082013182857998,316.7909,17.299183299879516,1.0,0.06812995441052735,0.0,0.029588463252812138
767,496.503,288.19350000000003,15.853792500534382,1.4665382332604915,314.54620000000006,23.250192844212123,1.0,0.09214048825067551,0.0,0.04001610560713978
768,496.674,290.5931,15.368543629439971,1.4956688484930702,317.52930000000003,22.98625195325999,1.0,0.08965192039838471,0.0,0.03893533432104806
769,496.846,286.8837,12.051832159883407,1.439056660038301,293.88890000000004,17.343269335344,1.0,0.0724384649755034,0.0,0.03145962561640309
770,497.017,276.0402,17.66258602696672,1.4801614939164587,287.75789999999995,26.14347972010303,1.0,0.1111229047060086,0.0,0.04826006432688042
771,497.189,265.2571,15.655186932451501,1.4469724161262112,280.5830000000001,22.652623660556838,1.0,0.10000615960720424,0.0,0.04343212327374467
772,497.36,256.6963,16.470006527321107,1.4864812367828546,271.67600000000004,24.482355672553968,1.0,0.11062362229913618,0.0,0.04804322873266435
773,497.532,266.2804,14.36225724042012,1.3321462698623796,270.45500000000004,19.132627409629617,1.0,0.0889586348150517,0.0,0.03863424421782345
774,497.703,249.4337,13.335585244375293,1.3896230535833927,249.1023,18.53143668861043,1.0,0.09161135410822592,0.0,0.03978630556888731
775,497.875,237.4484,14.980853147935202,1.402711054604088,240.62399999999997,21.013808318009158,1.0,0.10773617855262928,0.0,0.04678922784675035
776,498.047,243.21649999999994,19.116353042617725,1.3880480594684812,243.08149999999995,26.53441674491993,1.0,0.13451112464310094,0.0,0.05841743918709925
777,498.218,226.83700000000005,16.410452839577587,1.5531163649393003,255.74080000000004,25.48734286121256,1.0,0.12315046643287793,0.0,0.053483568015610515
778,498.39,225.54389999999998,18.017307748107093,1.4635154533158035,247.3426,26.36860831650129,1.0,0.13321640670720372,0.0,0.05785515033191791
779,498.561,219.5869,12.799361745415277,1.5338949128666974,250.2321,19.632875869233107,1.0,0.09774096073014818,0.0,0.04244835990102578
780,498.733,234.8454,12.795656498984336,1.4050222506896153,251.8227,17.978182093254173,1.0,0.08980820255876279,0.0,0.039003206800920176
781,498.904,236.167,12.05600107830122,1.4120027969920146,254.83769999999998,17.023107243100068,1.0,0.0840724420609632,0.0,0.03651219766720717
782,499.076,243.75279999999998,7.83065827118002,1.449315073138557,256.4292,11.349091065018317,1.0,0.054688470833114115,0.0,0.02375090110654839
783,499.247,260.4083,11.254200336318883,1.427632753501111,269.4821,16.066865014592057,1.0,0.0736372844874234,0.0,0.031980266315227907
784,499.419,261.28249999999997,15.741168249212,1.3893156927966082,267.8998,21.869452071581943,1.0,0.10145685441960506,0.0,0.044062152025696015
785,499.591,270.1831000000001,13.486064158604618,1.3365907793678085,269.05960000000005,18.025349004353615,1.0,0.08354425242550989,0.0,0.0362828078231313
786,499.762,270.05219999999997,11.59251303902653,1.4567579035811131,276.02270000000004,16.887484991969007,1.0,0.07473886934487027,0.0,0.03245867854016526
787,499.934,266.7434,10.59324837998241,1.4504777990294737,278.84870000000006,15.365271594769425,1.0,0.06792225285219969,0.0,0.029498259612147727
788,500.105,275.68730000000005,7.9975194785633406,1.3926222260075802,277.96670000000006,11.137523378775862,1.0,0.04946691594511876,0.0,0.021483208631737055
789,500.277,272.3737,14.446712124563147,1.4102380838932034,293.00699999999995,20.373303625100643,1.0,0.0874523692592544,0.0,0.03798008139865975
790,500.448,275.64160000000004,12.589228850092454,1.4535521995140974,290.6491,18.29910128523822,1.0,0.07778086460564902,0.0,0.03377980029589731
791,500.62,282.4739,17.006960107261953,1.4588343648794013,305.54249999999996,24.810337846606807,1.0,0.10108658831100596,0.0,0.04390134749789564
792,500.791,286.3021,10.96647564580344,1.4811076625217063,296.8199,16.242531109857154,1.0,0.06679569971295185,0.0,0.029009003800201605
793,500.963,274.2129,8.54579147241495,1.3543436394455024,276.937,11.5739383246928,1.0,0.052133221865819965,0.0,0.022641170580163558
794,501.135,264.1708,13.643994750805197,1.4031809728577656,269.6636,19.144993828101082,1.0,0.08779501589534006,0.0,0.038128890941954464
795,501.306,266.7417,13.823526583690573,1.2814835354238832,237.54950000000002,17.714621718493827,1.0,0.09081147295260518,0.0,0.03943892159682283
796,501.478,242.2208,18.69710023934193,1.2735983490321319,220.9362,23.81259599651416,1.0,0.13257059813613625,0.0,0.057574679233137485
797,501.649,212.09869999999995,15.4346101994835,1.401535274765444,218.5456,21.63215064683063,1.0,0.12285398471634563,0.0,0.053354807642135335
798,501.821,207.81579999999994,6.476620133989642,1.3320642220969332,197.9903,8.627273960600247,1.0,0.05357221817385349,0.0,0.02326611873622167
799,501.992,200.94469999999995,16.76474873685854,1.4997300484685705,219.99990000000003,25.142597435692263,1.0,0.14149726258452955,0.0,0.06145148034487663
800,502.164,204.5801,17.65214804181066,1.3638050112431737,203.78519999999997,24.07408795862775,1.0,0.14629030002841165,0.0,0.0635330700583103
801,502.336,201.0893,7.454018406872901,1.3864959500506242,210.33919999999998,10.334966332732083,1.0,0.06154897400773782,0.0,0.026730379778367203
802,502.507,213.02309999999997,15.126954825410168,1.3889720806188843,208.7932,21.010917917277833,1.0,0.12316247846839261,0.0,0.05348878477635097
803,502.679,204.4115,17.023015821234495,1.3967362086033264,211.2185,23.77666257714551,1.0,0.14002514499197827,0.0,0.06081214779771891
804,502.85,203.3658,11.054781307651453,1.4638448933480976,209.39539999999997,16.182485164285584,1.0,0.09448498027991833,0.0,0.041034305558306096
805,503.022,195.5588,7.690171816025962,1.3524960517764484,200.8247,10.400927018657633,1.0,0.0650284510656376,0.0,0.02824149746452204
806,503.193,203.1782,14.669782546445603,1.3213661585099559,201.2035,19.384154209573225,1.0,0.12039377355807583,0.0,0.05228635151178195
807,503.365,199.5099,11.386820929917183,1.3162230492294,195.23010000000002,14.987596165404748,1.0,0.09566032816680362,0.0,0.041544752659897016
808,503.536,205.10589999999996,12.488228653015607,1.3674137221931177,199.15410000000003,17.076575226018818,1.0,0.10516411762916772,0.0,0.04567219598057202
809,503.708,201.267,8.13589629973244,1.335518862206716,197.2138,10.8656429692505,1.0,0.06833442246795006,0.0,0.029677262601876298
810,503.88,201.68959999999998,14.831625509026317,1.3021319625072996,196.8929,19.312733631241763,1.0,0.12259214019816111,0.0,0.053241090012771185
811,504.051,202.143,9.183381370715257,1.3399946231147792,202.36169999999998,12.305681658770874,1.0,0.07590647047221825,0.0,0.03296576126683651
812,504.223,202.9817,11.618509930709704,1.4368205839418065,208.8617,16.693714223175995,1.0,0.09830905588384947,0.0,0.04269508049147423
813,504.394,204.93200000000002,10.203471301473826,1.3148177715779124,203.4006,13.415705398962997,1.0,0.0826397759430082,0.0,0.035889998677769555
814,504.566,211.76600000000002,10.396055088349618,1.312072253369567,206.5514,13.640375425925036,1.0,0.08228697067794913,0.0,0.03573677729796799
815,504.737,217.3345,10.082912766160382,1.3976342001107072,218.40619999999998,14.092223718718603,1.0,0.07947060232378522,0.0,0.03451364406274766
816,504.909,208.56660000000002,10.62281045863099,1.3514327772580137,208.58499999999998,14.356014240393154,1.0,0.08562182186717084,0.0,0.03718508476741547
817,505.081,216.33710000000002,18.104821680701527,1.385505905181738,216.4889,25.084337350874325,1.0,0.14293107550516676,0.0,0.06207417738439096
818,505.252,227.08919999999998,21.149849208918727,1.2598440587094453,208.19490000000002,26.64551186845692,1.0,0.1582839837576581,0.0,0.06874186071961484
819,505.424,210.67530000000002,7.36365919974574,1.5492907243182732,230.29370000000003,11.408448895206993,1.0,0.06062812522789291,0.0,0.026330460234613218
820,505.595,219.36580000000004,11.61850607264118,1.4405998443572055,232.50590000000003,16.73761803991013,1.0,0.08937256153296975,0.0,0.03881401030732759
821,505.767,224.1002,18.367051814594525,1.384244104938253,228.31570000000002,25.424483199447913,1.0,0.13826644496695406,0.0,0.06004835408152778
822,505.939,231.7703,14.166776768552545,1.3696213115853835,228.6654,19.403119378682277,1.0,0.10457690989711516,0.0,0.04541717490281067
823,506.11,232.06410000000005,12.89192511186751,1.3866938716292978,225.56850000000003,17.877153546130526,1.0,0.09678495839690282,0.0,0.042033173363010684
824,506.282,245.3681,13.943252321105003,1.3415897089953246,230.6944,18.706123823919647,1.0,0.09901587657420838,0.0,0.04300204881699215
825,506.453,231.6513,11.911054051174482,1.3645719527560651,228.19149999999996,16.253490285994204,1.0,0.08784735889467259,0.0,0.03815162321773084
826,506.625,241.18890000000002,13.92323575502476,1.319250677898462,225.4544,18.36823820835652,1.0,0.0998507148512543,0.0,0.04336461447399481
827,506.796,223.15189999999998,13.193009614564827,1.330120056049883,220.5085,17.548286687991613,1.0,0.09913855186911778,0.0,0.04305532602063716
828,506.968,219.02090000000004,10.986738846900842,1.4038638770531973,232.90930000000003,15.42388579378119,1.0,0.08307690002725594,0.0,0.03607983925546536
829,507.14,223.06750000000002,13.747211217188742,1.469172036564305,229.86459999999997,20.19701830103684,1.0,0.10732309197062834,0.0,0.04660982662363907
830,507.311,231.1456,16.02815642049952,1.4457209968574862,235.36280000000002,23.172242278032286,1.0,0.12042175235314964,0.0,0.05229850254809281
