Wavelength (nm),Curve-1_E (s.u),Curve-2_E (s.u),Curve-3_E (s.u),Curve-4_E (s.u),Curve-5_E (s.u),Curve-6_E (s.u),Curve-7_E (s.u),Curve-8_E (s.u),Curve-9_E (s.u),Curve-10_E (s.u)
563.448,172.992,173.12,177.459,175.037,185.894,179.028,174.778,177.983,179.092,183.041
563.619,189.844,201.32,173.201,206.418,194.764,188.7,191.229,180.684,196.736,196.285
563.791,200.133,204.049,186.856,194.204,222.597,197.793,221.453,178.806,195.866,222.533
563.963,187.177,215.273,194.248,211.598,206.687,205.01,210.34,200.771,219.25,220.019
564.135,195.866,212.251,210.001,197.113,216.259,197.128,204.886,200.711,203.383,196.357
564.306,209.125,207.241,217.035,228.237,223.093,205.167,229.787,191.286,221.459,231.093
564.478,198.281,213.096,201.786,226.297,215.096,212.228,214.972,205.965,225.733,218.704
564.65,220.866,238.996,243.819,236.683,242.207,238.333,252.821,237.92,240.754,243.03
564.822,242.426,239.122,233.443,252.537,252.203,236.039,248.857,232.391,249.35,227.21
564.993,242.392,266.641,258.093,262.092,265.393,288.286,268.936,244.685,244.467,268.661
565.165,255.947,258.498,257.048,289.855,280.579,268.59,265.867,249.316,266.135,265.592
565.337,258.474,263.468,259.578,270.899,271.765,267.891,260.078,250.211,279.04,243.954
565.509,262.417,255.413,285.083,257.968,255.375,250.28,247.139,255.777,275.876,232.835
565.681,258.092,236.922,244.678,246.242,263.267,234.223,232.896,221.762,268.743,233.87
565.852,232.524,240.397,241.192,246.636,265.06,246.482,254.146,253.646,241.119,251.845
566.024,234.329,245.296,253.469,240.286,243.602,235.017,223.857,229.307,239.66,227.291
566.196,226.312,229.089,248.352,241.917,266.156,244.437,245.565,259.849,249.695,258.239
566.368,257.157,247.816,256.839,264.361,259.669,255.384,255.69,256.444,252.835,239.01
566.539,271.882,274.047,274.238,286.496,270.074,259.002,269.59,268.91,297.167,259.27
566.711,295.5,303.446,304.467,280.655,310.182,287.534,288.454,286.96,295.888,312.357
566.883,290.668,302.512,318.558,288.209,287.826,299.806,306.286,283.167,309.799,303.575
567.055,306.736,309.325,321.329,291.416,331.815,317.173,300.904,304.803,322.64,320.764
567.226,317.4,323.92,339.228,344.93,343.708,327.624,326.887,336.576,327.296,328.315
567.398,348.428,359.964,340.834,357.99,367.565,354.751,319.7,332.779,335.272,347.758
567.57,355.856,363.244,386.565,377.092,386.678,375.309,389.135,394.119,392.023,400.998
567.742,401.946,397.062,386.672,406.931,420.862,414.496,426.423,410.197,394.412,416.856
567.914,392.199,409.597,406.263,436.378,418.669,419.381,401.122,411.534,411.096,443.844
568.085,399.698,444.784,431.871,435.517,449.062,419.988,444.646,434.846,438.995,420.899
568.257,467.851,462.509,454.146,456.545,457.173,461.876,450.447,478.486,452.495,450.454
568.429,417.858,431.338,411.687,438.55,444.615,440.532,420.327,429.95,416.102,432.879
568.601,423.798,416.357,440.44,412.692,422.111,401.489,416.848,390.897,430.2,409.529
568.772,409.708,406.239,404.569,394.598,424.16,407.914,398.342,379.277,399.548,403.179
568.944,375.593,387.453,410.155,415.498,412.968,387.664,387.946,392.802,399.652,392.797
569.116,401.382,399.574,399.801,392.71,418.227,423.006,405.134,401.167,402.526,384.905
569.288,380.635,413.704,411.185,402.599,418.434,408.852,386.93,390.151,390.653,369.418
569.46,386.046,428.517,417.094,411.662,399.134,412.638,431.77,404.705,411.971,392.607
569.631,393.183,403.204,419.703,407.318,419.132,409.764,382.993,399.1,429.187,399.508
569.803,362.023,375.734,361.921,395.205,379.629,377.246,388.797,407.826,386.134,394.599
569.975,327.34,356.473,327.237,340.459,329.197,341.648,336.831,333.925,354.335,323.941
570.147,291.723,291.595,312.271,307.658,322.527,324.401,320.836,294.305,298.375,313.438
570.318,293.538,285.344,263.92,299.243,280.953,266.25,285.843,285.699,314.411,299.479
570.49,258.659,285.769,269.197,279.907,268.81,260.681,276.481,287.41,274.673,256.957
570.662,300.142,258.682,275.54,258.352,279.835,294.071,285.176,273.114,289.965,240.917
570.834,284.74,278.442,299.108,292.795,294.677,302.933,320.01,303.916,295.221,299.635
571.006,288.555,309.107,310.84,312.187,338.588,333.649,314.939,305.857,327.191,317.555
571.177,336.916,340.209,337.458,353.79,344.541,355.868,340.714,332.253,340.156,339.069
571.349,347.465,381.577,336.235,357.486,378.417,359.562,364.745,357.57,372.964,372.089
571.521,382.537,403.818,369.374,381.213,390.376,375.154,385.05,416.204,404.835,384.476
571.693,449.39,455.69,434.708,439.484,439.223,418.836,455.766,431.429,463.351,454.338
571.865,492.526,473.284,477.828,519.106,495.87,483.623,504.276,465.962,488.035,497.911
572.036,529.107,513.441,538.068,522.158,504.848,516.717,518.911,524.868,525.655,518.351
572.208,553.477,575.394,571.33,595.813,596.398,578.468,568.336,571.726,581.145,563.241
572.38,554.542,600.344,599.954,592.239,613.317,613.974,603.873,575.321,579.128,594.039
572.552,568.012,585.569,555.181,611.774,587.758,556.908,595.359,579.31,581.172,582.716
572.723,543.987,560.782,543.892,569.774,553.197,570.607,569.983,559.071,577.618,546.851
572.895,484.463,508.975,503.397,514.687,516.137,515.292,527.867,513.092,521.429,497.687
573.067,464.742,456.185,470.472,482.823,458.158,468.099,478.063,460.07,474.018,496.283
573.239,405.941,412.054,427.183,440.166,414.89,415.758,437.566,430.801,421.892,422.78
573.411,367.182,380.705,408.305,419.843,415.435,396.592,410.505,389.838,402.734,367.871
573.582,354.67,382.692,363.456,391.013,405.029,371.474,365.438,375.558,346.416,371.388
573.754,355.619,363.291,362.038,379.012,365.262,371.811,381.175,356.368,352.115,338.506
573.926,363.906,349.911,366.407,364.719,393.659,346.711,344.578,362.694,355.663,365.022
574.098,356.937,361.14,347.273,382.758,367.243,375.983,361.22,360.955,363.642,355.893
574.27,378.877,391.528,395.697,372.749,371.596,371.843,363.198,396.103,374.298,401.469
574.441,427.192,412.696,412.53,407.348,441.409,423.403,419.298,425.989,425.634,437.671
574.613,455.643,486.813,460.55,461.673,467.688,466.642,485.805,455.312,469.959,438.724
574.785,515.226,495.762,518.821,531.232,538.542,545.739,517.331,515.974,522.36,470.549
574.957,560.941,573.404,585.196,580.014,588.855,588.46,584.79,541.693,577.646,559.027
575.129,584.976,607.871,610.53,598.829,598.321,656.18,598.821,613.552,606.025,590.887
575.3,598.023,599.618,624.934,638.906,627.722,602.288,606.667,630.364,622.59,609.395
575.472,549.819,560.096,556.889,594.707,602.452,585.334,579.065,581.4,589.522,574.612
575.644,551.195,582.116,568.48,568.952,575.832,583.473,546.132,572.585,544.862,556.233
575.816,502.281,554.276,528.473,506.351,536.259,545.204,521.985,516.936,521.366,514.923
575.988,496.764,493.353,530.179,524.556,502.286,532.14,490.169,492.952,513.479,527.272
576.159,474.601,469.223,460.996,500.034,486.664,494.775,499.156,469.482,506.152,490.991
576.331,462.894,468.632,472.392,468.718,499.158,469.126,446.694,450.145,492.93,482.998
576.503,463.631,470.88,470.496,506.42,489.381,477.025,487.272,482.44,499.482,470.2
576.675,503.223,514.413,522.537,523.658,533.392,499.207,521.472,526.669,501.212,509.814
576.847,531.411,524.957,545.017,548.316,514.096,535.234,533.954,532.167,545.293,543.634
577.018,509.028,534.261,542.335,599.852,559.44,544.289,557.114,555.755,558.238,580.642
577.19,579.411,589.03,562.177,595.843,584.059,607.087,576.96,578.421,593.92,576.413
577.362,609.34,618.09,587.12,607.983,617.458,612.283,601.033,591.214,600.204,600.702
577.534,574.909,611.741,622.813,573.992,623.011,617.192,610.09,603.316,599.329,592.671
577.706,563.074,608.382,609.943,626.219,656.67,630.938,620.581,616.185,632.099,610.29
577.877,612.326,648.642,623.733,610.967,631.298,623.301,634.18,630.652,647.673,664.235
578.049,631.034,639.118,625.742,636.177,654.729,606.693,656.083,649.09,604.822,658.996
578.221,617.631,608.629,625.314,683.063,662.686,616.454,655.172,639.971,637.935,668.233
578.393,638.016,659.752,674.745,688.652,669.522,642.254,657.881,629.44,685.002,657.114
578.565,666.221,646.343,675.884,666.599,664.579,666.994,705.624,645.929,690.484,671.029
578.736,649.136,665.665,693.857,676.796,649.451,674.373,670.94,659.616,648.469,679.482
578.908,682.705,703.286,667.93,686.109,690.582,687.141,660.412,682.565,705.579,692.014
579.08,703.765,710.98,718.166,722.537,714.251,727.904,722.959,720.728,759.574,742.53
579.252,728.582,778.85,752.068,757.953,746.206,764.833,775.034,731.479,785.034,784.001
579.424,825.629,837.988,831.133,830.538,837.377,852.897,835.05,828.716,825.415,830.179
579.596,860.486,876.034,875.426,879.134,917.325,873.062,894.158,863.983,885.852,888.864
579.767,920.343,932.706,932.962,954.566,925.627,948.911,948.517,940.243,918.189,966.708
579.939,995.495,1008.27,998.408,1036.76,1043.8,1023.58,997.372,997.065,979.583,1017.68
580.111,1058.89,1026.65,1070.64,1048.72,1075.59,1063.1,1079.08,1054.87,1029.59,1080.68
580.283,1113.04,1106.24,1115.52,1143.31,1108.64,1135.3,1153.61,1101.06,1101.65,1108.97
580.455,1151.18,1201.18,1174.75,1179.54,1183.15,1210.04,1197.6,1169.97,1189.92,1207.8
580.626,1182.7,1178.07,1226.15,1227.07,1242.68,1224.43,1204.96,1218.58,1226.7,1236.78
580.798,1165.79,1202.2,1186.33,1215.84,1239.65,1180.74,1186.8,1193.8,1237.82,1133.34
580.97,1071.14,1104.32,1088.88,1114.72,1134.66,1114.02,1138.77,1123.64,1095.22,1089.0
581.142,958.823,1003.87,1001.12,1000.75,1005.2,1003.04,990.669,973.644,1019.44,1027.35
581.314,866.403,858.152,860.533,887.523,869.104,898.354,875.11,837.167,862.807,848.247
581.485,715.75,756.112,731.632,766.224,762.353,772.757,766.417,737.944,744.781,740.9
581.657,686.667,675.444,710.248,707.754,699.396,711.311,687.04,692.036,673.91,683.899
581.829,671.056,659.194,649.622,677.422,664.371,667.964,652.443,676.21,698.832,671.487
582.001,613.473,635.726,616.995,641.79,622.357,641.078,608.304,621.178,636.754,625.626
582.173,588.815,607.853,602.343,625.198,596.416,610.004,618.363,625.045,599.94,587.752
582.345,598.295,596.883,605.67,621.969,612.317,597.763,614.26,594.489,606.664,600.438
582.516,616.384,629.408,617.977,634.595,611.666,635.149,630.542,645.45,613.907,644.794
582.688,657.669,643.739,638.877,654.03,657.187,674.127,647.848,646.006,647.537,632.816
582.86,663.179,672.595,685.123,698.978,685.81,690.416,677.333,683.542,683.812,692.425
583.032,691.525,674.251,687.399,703.358,725.992,693.956,707.357,668.241,690.329,686.857
583.204,614.233,645.5,632.159,640.295,644.723,629.82,652.786,639.063,650.146,645.406
583.376,556.149,542.477,535.51,566.499,559.278,566.201,553.137,538.585,555.378,542.589
583.547,498.259,499.614,483.646,471.752,502.648,498.985,500.948,485.837,492.055,492.768
583.719,409.154,422.067,400.432,432.466,422.159,434.047,438.952,437.506,427.123,414.593
583.891,414.713,393.624,388.808,389.95,412.807,385.862,391.599,377.563,385.462,403.568
584.063,401.359,403.557,413.258,398.182,395.432,404.615,419.215,426.199,406.721,393.757
584.235,436.463,416.686,416.482,440.22,441.475,425.886,440.188,405.677,412.111,448.354
584.406,448.798,459.775,420.234,457.576,451.507,437.799,456.499,457.552,460.22,450.229
584.578,438.029,429.52,463.943,435.288,449.761,458.897,455.613,411.565,459.335,448.283
584.75,404.94,445.323,433.219,421.632,438.334,424.859,441.428,427.232,441.184,434.541
584.922,416.554,424.798,418.953,446.833,423.442,431.056,425.287,415.261,436.737,417.144
585.094,402.235,408.384,410.472,429.975,427.476,434.242,432.236,443.496,392.149,401.987
585.266,434.124,444.44,440.48,448.714,453.516,435.672,438.047,449.924,483.677,439.505
585.437,457.484,464.215,465.659,485.242,457.298,477.658,460.971,468.6,470.49,465.094
585.609,470.75,493.863,476.445,499.981,507.667,496.331,483.982,493.487,481.069,496.818
585.781,507.407,513.727,500.251,517.978,518.617,516.401,503.228,513.142,504.254,506.319
585.953,487.435,521.721,530.624,504.012,527.232,510.514,526.763,526.729,498.579,520.944
586.125,517.031,532.404,540.233,559.538,549.249,520.412,527.109,550.37,540.319,552.043
586.297,543.013,605.093,540.01,544.879,563.494,587.302,578.306,581.566,578.927,592.535
586.468,593.414,582.191,610.195,593.424,593.452,583.604,580.817,588.794,596.691,594.175
586.64,622.222,619.041,643.493,633.954,630.696,641.832,628.772,610.82,637.221,629.763
586.812,626.859,671.855,673.066,652.905,675.282,678.377,681.76,661.802,685.889,667.367
586.984,686.09,699.545,683.308,713.823,694.351,701.975,692.221,689.276,716.472,677.602
587.156,729.165,749.164,731.103,747.019,751.566,706.891,766.044,741.159,751.31,734.424
587.328,774.78,771.413,800.448,801.808,812.488,834.395,792.146,775.897,764.764,787.39
587.499,857.749,862.961,880.476,851.246,864.14,874.542,849.364,858.239,847.78,863.989
587.671,909.435,932.377,924.199,923.726,934.983,965.35,943.856,931.731,939.829,951.337
587.843,992.782,1001.85,987.378,979.384,985.944,989.799,1009.44,1042.89,1010.71,997.372
588.015,1007.87,1019.4,1002.86,1046.61,1034.43,1022.41,1042.08,1023.64,1064.55,1030.41
588.187,1024.36,1044.73,1057.45,1064.89,1039.64,1072.41,1080.22,1043.04,1035.55,1065.16
588.359,1015.03,1033.8,1039.45,1050.14,1031.13,1034.97,1033.26,1040.03,1046.3,1001.95
588.53,870.518,892.193,893.564,900.77,917.558,891.124,902.529,886.469,915.915,906.67
588.702,788.953,799.77,762.196,801.905,803.181,785.584,811.338,760.946,783.571,775.733
588.874,670.246,675.588,673.94,682.532,681.001,690.174,665.013,677.296,672.342,692.815
589.046,526.914,540.311,529.41,528.764,562.624,536.827,544.598,519.505,562.594,543.901
589.218,451.606,442.114,445.275,451.049,454.534,465.487,472.431,441.407,445.291,445.279
589.39,428.879,407.183,419.95,420.115,437.412,427.132,414.652,406.673,432.783,441.974
589.562,405.552,402.477,424.035,439.004,414.881,422.209,409.741,400.964,429.26,411.634
589.733,399.141,385.294,390.636,392.801,406.66,424.545,400.528,420.307,404.443,393.628
589.905,398.598,406.675,402.648,394.48,402.123,418.912,413.69,412.098,398.332,400.85
590.077,416.956,422.254,436.114,417.209,411.935,418.595,421.719,428.674,405.359,428.95
590.249,435.792,432.752,442.409,459.041,450.813,434.847,460.96,446.477,434.545,433.674
590.421,447.175,455.449,475.255,464.509,487.045,453.579,466.234,480.926,478.688,461.541
590.593,482.543,491.589,478.854,514.89,472.992,479.816,491.451,462.118,475.753,478.048
590.764,515.422,510.233,521.016,539.542,531.367,526.704,515.025,496.061,499.02,489.05
590.936,559.675,563.942,559.55,579.803,574.8,579.384,564.787,556.089,575.385,548.51
591.108,585.157,601.792,579.14,613.114,585.732,619.173,596.941,584.518,593.388,594.628
591.28,610.631,614.106,599.902,615.019,609.439,590.642,610.827,585.054,609.043,600.464
591.452,604.627,586.701,609.214,621.582,643.687,616.055,621.906,614.982,637.008,627.251
591.624,586.995,615.732,598.817,625.653,610.102,609.557,625.192,627.285,631.647,608.971
591.796,606.827,599.342,644.63,638.183,616.798,633.844,611.717,588.578,633.418,624.654
591.967,651.177,618.005,639.36,662.165,662.682,638.546,660.923,635.903,657.622,646.918
592.139,711.151,692.75,725.077,723.523,716.426,676.443,713.887,704.443,703.547,690.103
592.311,709.909,727.377,760.2,760.212,764.429,747.512,733.858,783.996,761.709,765.415
592.483,786.608,789.282,801.085,789.802,805.704,776.515,774.54,800.549,808.046,797.345
592.655,769.711,792.781,804.748,790.58,783.33,800.05,812.849,802.069,798.881,816.362
592.827,803.481,781.337,778.737,784.764,771.14,778.701,770.928,778.77,756.421,792.45
592.999,766.24,757.295,745.218,768.84,795.095,775.358,783.271,758.786,780.6,746.715
593.17,741.817,740.611,749.419,774.572,788.245,779.151,784.354,773.414,756.363,760.966
593.342,707.549,679.695,704.909,701.071,718.401,700.043,721.85,704.544,734.831,680.716
593.514,621.509,646.381,648.808,639.754,672.348,661.133,649.914,632.218,628.707,642.188
593.686,562.534,556.714,589.166,591.506,588.188,593.171,601.631,606.507,564.524,577.748
593.858,514.055,506.134,523.725,545.09,534.094,519.266,533.094,528.536,531.424,521.935
594.03,489.849,492.297,469.829,495.111,492.211,499.619,509.178,468.482,480.764,476.645
594.202,482.617,459.796,467.743,498.031,502.401,503.696,480.909,505.454,517.55,478.589
594.373,462.798,491.411,486.158,493.268,494.193,491.274,476.949,492.448,488.681,493.155
594.545,469.968,445.48,466.778,460.135,456.285,452.793,463.49,473.07,465.481,453.146
594.717,471.966,454.576,464.204,467.873,448.394,452.148,472.747,461.708,469.21,441.629
594.889,461.45,485.575,467.783,482.67,487.974,463.366,485.247,453.681,473.929,469.039
595.061,493.487,487.388,498.852,487.717,493.201,480.034,488.767,490.852,510.683,464.445
595.233,523.509,544.876,552.533,542.554,570.944,549.839,552.312,547.95,558.483,550.368
595.405,593.497,612.794,586.541,614.071,595.677,599.382,595.414,629.705,611.439,600.291
595.576,605.762,622.373,630.018,632.724,635.929,625.436,625.071,631.677,631.995,593.628
595.748,639.973,636.749,653.385,647.053,656.838,643.554,654.489,678.732,655.563,611.515
595.92,639.475,651.731,678.079,661.131,676.618,643.075,664.443,658.57,675.9,661.364
596.092,665.778,694.813,673.19,714.015,700.798,716.928,688.825,678.613,701.781,703.863
596.264,709.619,704.149,697.461,740.54,750.308,724.084,693.494,724.63,737.769,699.244
596.436,735.406,752.975,733.583,747.506,760.801,748.319,779.971,759.144,748.686,755.751
596.608,754.201,762.999,752.562,767.083,750.948,775.786,757.043,780.457,770.51,749.651
596.779,772.927,785.78,771.482,790.589,782.583,750.729,777.808,775.128,775.919,762.797
596.951,758.995,765.517,761.847,779.68,780.439,772.452,786.686,772.047,767.405,762.679
597.123,716.695,734.602,698.255,704.496,743.911,727.898,705.334,721.889,719.499,721.867
597.295,647.033,666.653,682.432,665.114,680.461,665.177,682.975,675.996,678.827,690.374
