Wavelength (nm),Curve-1_E (s.u),Curve-2_E (s.u),Curve-3_E (s.u),Curve-4_E (s.u),Curve-5_E (s.u),Curve-6_E (s.u),Curve-7_E (s.u),Curve-8_E (s.u),Curve-9_E (s.u),Curve-10_E (s.u)
801.862,1002.72,999.41,1021.5,995.568,960.776,997.208,1037.06,1016.63,1034.79,996.046
802.034,1046.72,1062.9,1106.34,1099.4,1061.83,1031.88,1056.78,1042.05,1050.52,1099.43
802.207,1067.19,1042.56,1038.11,1039.15,1037.49,1036.35,1014.68,1050.98,1094.96,1075.58
802.379,1009.18,1063.26,1071.71,1096.36,1031.91,1045.92,1115.44,1029.42,1077.99,1037.62
802.552,1008.51,1022.14,1065.9,1044.63,1056.34,1010.54,957.908,1042.68,1087.83,1030.36
802.724,947.534,977.803,1006.49,1010.26,943.976,981.857,967.584,989.909,1043.77,1003.55
802.897,974.503,919.347,925.634,927.626,961.473,915.766,952.764,931.056,958.112,937.1
803.069,938.207,931.201,920.793,869.036,888.082,978.664,947.118,919.462,882.456,888.027
803.242,920.328,906.599,943.037,886.521,911.803,921.022,904.898,928.654,938.147,938.746
803.414,945.308,892.757,877.856,912.783,903.836,942.847,939.318,966.736,936.556,930.842
803.587,914.478,932.4,911.052,899.464,911.777,882.054,858.083,933.775,892.971,921.258
803.759,905.885,869.31,862.476,925.383,878.193,876.153,884.866,868.416,894.35,830.445
803.932,869.901,856.033,862.377,837.137,860.83,846.061,869.78,896.048,818.359,795.328
804.105,876.931,870.796,863.51,851.914,832.442,864.465,835.478,876.26,872.212,846.928
804.277,791.168,787.29,812.791,780.2,717.358,763.622,817.482,776.826,765.471,761.521
804.45,747.478,721.639,764.598,731.449,739.264,766.94,751.477,720.746,754.163,745.171
804.622,731.994,721.221,728.53,671.948,659.613,695.596,674.145,700.627,738.237,699.442
804.795,681.748,685.642,627.364,686.775,727.174,615.956,655.947,626.955,676.99,669.804
804.967,678.079,657.112,641.423,661.483,638.932,650.24,632.359,619.827,667.775,672.075
805.14,646.496,668.822,630.579,630.367,690.251,671.623,689.667,690.494,679.018,685.619
805.312,648.823,646.273,652.258,718.652,727.453,663.888,673.688,643.996,720.802,686.734
805.485,654.485,646.84,675.976,701.697,747.073,732.519,690.946,700.574,740.417,686.877
805.657,717.651,722.059,726.677,719.978,726.951,724.892,736.599,756.955,732.358,759.468
805.83,761.756,769.89,734.039,773.392,755.714,799.71,784.912,752.721,779.271,765.936
806.002,747.692,811.821,793.599,790.616,773.817,777.819,770.446,760.559,796.508,797.131
806.175,782.519,775.739,746.281,804.485,810.079,827.166,875.833,808.95,780.023,812.408
806.347,749.759,800.869,725.678,800.189,802.047,809.321,837.422,833.129,790.212,753.023
806.52,749.616,846.918,795.768,813.885,757.12,789.287,813.297,802.889,808.079,742.113
806.692,809.189,784.584,791.111,811.082,851.823,794.474,814.712,774.798,811.841,764.681
806.865,790.694,789.508,810.654,789.779,812.814,762.733,800.953,816.395,775.946,767.633
807.038,816.167,833.892,778.05,805.325,830.349,820.708,805.67,823.079,812.23,742.871
807.21,844.494,864.126,847.524,851.158,870.992,870.811,822.158,778.526,824.463,785.814
807.383,886.835,909.739,905.451,898.68,866.987,899.876,835.717,852.636,926.84,875.975
807.555,889.384,879.136,874.335,942.757,826.05,873.963,884.535,901.587,899.709,848.45
807.728,851.509,804.819,873.239,842.471,900.328,887.711,855.734,878.627,887.27,838.6
807.9,925.48,844.205,836.443,911.567,877.717,933.499,883.445,897.344,874.218,898.497
808.073,968.063,928.899,906.479,956.479,936.913,923.144,946.593,927.055,877.956,883.473
808.245,921.91,871.601,928.956,881.289,896.855,936.947,901.237,931.085,930.612,907.72
808.418,862.481,869.122,861.176,862.595,855.049,896.336,907.295,900.802,889.476,891.126
808.59,928.502,950.099,938.612,932.109,994.05,906.472,935.9,896.069,898.071,917.125
808.763,973.938,932.858,946.735,992.485,927.112,951.87,1008.72,943.94,948.931,886.391
808.935,1000.4,952.166,999.069,982.051,1000.85,1010.72,1024.33,1005.76,1037.25,941.997
809.108,930.183,983.431,1006.88,990.343,1013.66,934.518,983.149,952.559,1036.6,998.26
809.281,954.895,949.119,893.982,1004.61,978.883,951.225,980.38,965.28,940.258,929.418
809.453,1019.81,1029.1,942.986,996.31,988.56,975.866,985.544,965.337,1016.17,998.231
809.626,966.065,941.554,955.627,1005.11,949.35,944.19,971.576,955.339,1030.08,954.516
809.798,987.647,969.058,919.644,943.056,1011.5,1004.27,995.749,975.324,1016.03,1020.28
809.971,985.395,983.581,1001.43,984.047,993.015,1055.9,1028.37,969.414,946.378,1010.05
810.143,958.222,948.17,960.953,965.618,956.615,971.953,940.193,944.747,991.037,977.332
810.316,1006.1,955.717,972.686,991.846,1030.83,1011.63,972.504,947.118,1000.84,1009.29
810.488,970.914,976.848,947.758,971.643,985.351,966.1,1046.53,996.721,959.422,1061.15
810.661,1025.0,1012.27,962.412,1003.44,1010.93,986.997,937.343,1026.46,969.941,978.422
810.833,976.569,1032.83,1026.0,974.708,1076.09,1036.59,1017.01,1080.22,1060.51,1060.17
811.006,1012.39,1022.96,1018.75,1023.45,1010.25,1030.84,1006.16,1019.01,1069.66,1009.89
811.179,1047.16,993.067,1064.39,1024.09,1021.22,1001.48,1041.45,993.769,1039.82,1068.98
811.351,1018.24,1045.35,1007.02,1069.61,989.226,1103.88,1056.98,1025.89,1045.53,1067.42
811.524,1019.96,1084.31,974.1,1035.16,1043.68,1066.34,1086.64,1030.72,994.529,999.366
811.696,994.413,996.187,998.167,1014.63,1056.99,998.365,965.117,1021.01,1014.85,1018.11
811.869,950.117,972.365,966.149,947.744,977.703,937.161,917.318,950.008,959.23,922.548
812.041,966.278,908.308,916.406,942.975,955.498,985.011,941.227,897.753,908.992,912.235
812.214,892.584,901.974,906.992,937.019,964.768,891.407,891.529,928.081,978.962,938.442
812.386,946.38,902.938,876.969,917.096,943.786,863.441,884.892,899.542,892.948,840.818
812.559,884.733,896.609,871.23,859.08,934.291,977.719,880.136,863.858,839.062,861.513
812.732,885.941,810.131,882.05,930.72,825.053,844.211,885.394,807.246,799.65,820.613
812.904,888.351,774.886,830.143,845.884,882.205,834.388,779.183,819.204,861.848,841.216
813.077,927.846,839.071,848.665,909.201,886.592,850.886,805.74,877.887,866.705,871.461
813.249,841.043,814.292,804.548,870.241,820.621,865.833,866.465,809.872,854.175,827.878
813.422,818.378,814.01,816.494,824.696,841.832,778.348,847.482,824.913,820.83,825.099
813.594,791.28,819.151,814.984,862.096,826.534,817.226,799.437,802.431,845.941,845.609
813.767,788.874,848.008,827.96,846.426,855.396,797.937,817.524,838.448,866.111,842.219
813.939,845.347,781.422,847.047,837.327,842.718,855.971,844.804,768.763,872.45,863.392
814.112,846.917,878.545,801.787,821.383,798.99,824.119,803.144,802.039,876.668,838.766
814.285,823.286,853.914,852.808,809.576,869.069,865.374,854.683,880.365,822.672,829.551
814.457,820.806,784.785,859.809,825.16,851.296,883.844,870.506,844.535,822.265,810.536
814.63,865.438,885.42,873.388,843.31,868.484,922.451,950.124,920.949,847.677,879.041
814.802,930.144,859.911,924.034,899.051,955.125,955.051,951.529,971.292,987.473,981.917
814.975,955.468,992.838,972.358,985.511,975.79,992.455,995.726,966.364,991.468,970.21
815.147,1014.93,1006.23,1024.02,961.549,1029.57,1001.64,1015.97,1041.14,1045.34,1042.37
815.32,981.094,947.027,1004.47,1009.31,974.15,1027.92,985.309,1020.6,1026.93,1033.98
815.492,949.679,943.574,1030.16,991.151,1012.48,934.739,1095.0,966.513,985.005,1013.2
815.665,893.268,966.098,953.292,961.349,978.492,1005.99,978.574,944.062,946.176,965.971
815.838,942.323,960.041,900.093,900.731,931.113,949.068,969.335,940.13,916.817,948.26
816.01,891.361,976.329,917.458,943.515,946.351,952.649,903.537,944.243,965.421,908.417
816.183,929.12,1014.63,992.826,989.757,933.801,972.41,987.377,1007.43,944.93,954.653
816.355,965.037,929.769,999.101,937.208,984.559,951.117,952.845,949.595,943.231,964.088
816.528,949.049,942.382,976.28,973.209,978.701,1034.41,933.115,922.955,957.468,975.715
816.7,1038.02,957.407,928.061,989.349,999.633,968.731,946.53,928.376,953.369,934.943
816.873,1012.84,937.521,967.226,963.621,956.35,985.031,971.868,944.131,933.483,931.545
817.046,970.413,967.444,923.529,980.307,1021.09,910.42,945.833,934.541,909.416,928.312
817.218,988.906,982.704,974.56,961.821,945.344,980.72,955.105,1001.72,937.32,1005.13
817.391,972.105,980.965,1013.2,991.794,1003.8,1000.53,987.741,1020.54,967.188,936.669
817.563,1043.83,1054.87,965.629,1006.31,1002.67,1001.55,1017.91,1007.57,1022.15,994.252
817.736,1071.18,998.348,961.985,980.549,1101.38,1035.32,1008.41,1018.62,1000.75,1038.83
817.908,1020.81,1044.97,1039.43,1028.19,956.554,933.151,968.637,942.475,936.482,980.715
818.081,1060.04,1056.48,1023.88,959.039,1031.76,1019.82,923.54,1036.69,1001.47,983.786
818.254,971.93,1016.21,944.883,1028.24,964.756,973.43,986.627,944.697,987.092,968.803
818.426,1092.14,1073.25,974.762,1022.5,999.66,942.249,1058.82,1028.7,1033.6,1005.92
818.599,1090.99,1095.07,1117.99,1081.45,1095.26,1075.51,1072.92,1079.98,1096.42,1091.13
818.771,1129.09,1066.88,1054.17,1100.38,1077.48,1055.0,1083.1,1063.86,1101.64,1038.29
818.944,1100.06,1000.84,1071.62,1105.34,1102.15,1020.26,1084.15,1094.53,1169.25,1046.91
819.116,1202.38,1126.07,1095.13,1116.81,1107.54,1148.84,1135.77,1131.86,1156.62,1143.6
819.289,1106.25,1076.63,1108.59,1111.57,1098.39,1147.59,1152.17,1113.96,1079.66,1131.83
819.462,930.614,967.951,991.647,997.403,966.482,1008.0,1012.59,1031.35,1049.6,1004.96
819.634,850.584,833.539,849.596,857.083,936.894,864.964,840.585,884.578,926.938,913.201
819.807,774.952,761.812,849.237,797.62,771.482,783.197,858.628,823.997,811.709,901.683
819.979,804.036,793.634,820.407,846.427,808.949,875.626,834.891,893.653,800.635,966.663
820.152,805.942,866.955,878.089,807.452,843.509,877.288,897.144,854.32,912.253,878.135
820.324,793.297,815.038,829.626,859.32,842.946,857.68,874.251,796.118,923.953,838.732
820.497,939.309,911.214,941.129,1009.99,956.74,971.503,967.133,989.746,1009.56,971.791
820.67,1082.01,1088.48,1084.39,1112.99,1094.33,1079.63,1143.23,1132.97,1143.71,1081.62
820.842,1097.3,1099.82,1107.66,1167.08,1175.06,1165.43,1175.26,1120.05,1190.53,1131.03
821.015,1179.15,1175.42,1174.72,1165.35,1214.22,1168.25,1224.08,1211.52,1178.55,1146.38
821.187,1124.52,1103.67,1153.72,1127.21,1133.5,1155.2,1106.33,1151.89,1090.85,1112.73
821.36,1091.13,1044.79,1048.07,1149.49,1095.54,1098.98,1069.6,1092.27,1075.2,1110.63
821.533,1087.51,1065.51,1092.2,1152.96,1114.18,1100.53,1027.68,1104.06,1097.76,1018.67
821.705,998.536,1019.33,998.654,1062.87,1019.51,995.574,1039.69,1114.97,978.535,1067.21
821.878,1082.42,1013.84,984.46,1069.08,1012.3,1050.19,1063.55,1051.45,1012.42,1046.47
822.05,1095.89,967.277,1033.88,1050.88,981.263,1002.02,966.523,1009.04,1037.77,1017.85
822.223,1039.6,965.239,1015.04,1014.2,1025.1,1002.19,1023.59,1040.76,1017.2,945.672
822.395,1035.02,1028.36,1025.93,1002.65,978.475,991.181,995.381,963.099,899.188,940.836
822.568,1058.26,1019.43,1033.67,1031.68,1008.69,978.273,950.283,1042.18,1019.74,984.317
822.741,1064.51,1010.12,935.803,997.083,982.123,1047.15,996.141,1031.17,980.526,1037.67
822.913,1022.96,1031.85,1095.08,1022.82,1005.53,1011.91,1049.53,1041.99,1069.6,1030.07
823.086,1094.52,1024.92,1026.52,1088.03,1051.65,1031.5,1021.86,1095.68,1013.11,1028.91
823.258,1060.55,1055.59,1036.39,1025.75,1028.62,1024.05,976.848,1006.83,1076.71,1104.07
823.431,1038.35,1069.95,994.333,1059.12,1003.94,1100.95,1073.26,987.858,978.533,1087.32
823.604,1033.95,1075.45,1060.79,1119.23,1003.58,1033.27,1018.92,1065.93,969.45,1042.87
823.776,1006.87,1069.44,1051.25,1059.17,1011.95,1046.96,1018.6,1018.55,1103.55,1072.31
823.949,1059.56,1048.14,1092.31,1114.24,1072.22,1058.29,1080.62,1065.99,1093.95,1032.94
824.121,1063.12,1065.12,1054.45,1053.65,1041.91,1096.92,1033.97,1011.12,1090.58,1058.65
824.294,1145.18,1145.42,1054.71,1081.95,1071.39,1087.23,1089.16,1123.58,1129.97,1120.26
824.466,1046.21,1166.76,1094.21,1142.46,1200.23,1182.77,1143.24,1140.85,1090.59,1184.83
824.639,1166.35,1212.23,1135.44,1191.39,1110.01,1158.64,1148.88,1130.1,1164.0,1132.62
824.812,1082.45,1084.46,1101.37,1102.92,1114.03,1097.64,1104.29,1164.81,1140.66,1189.69
824.984,1097.1,1178.64,1193.23,1125.86,1154.07,1167.11,1144.9,1121.88,1148.94,1137.96
825.157,1129.82,1074.37,1135.26,1112.55,1143.28,1104.84,1183.84,1123.35,1178.41,1200.56
825.329,1124.46,1099.13,1031.79,1084.53,1087.41,1069.07,1089.47,991.308,1014.45,1068.19
825.502,1083.99,1058.01,1088.86,1052.32,1074.28,1080.33,1048.33,1042.91,1036.31,1087.2
825.675,1026.49,980.185,1002.72,1003.14,1017.36,987.608,1021.22,1059.97,1030.68,1024.93
825.847,1082.66,1023.66,1025.9,1082.59,1101.63,1019.14,1030.1,1045.01,1077.88,1084.69
826.02,1195.99,1103.73,1190.08,1099.8,1054.63,1121.41,1095.77,1146.79,1129.32,1151.17
826.192,1181.52,1146.3,1160.57,1204.89,1163.29,1137.55,1139.54,1235.08,1193.55,1164.32
826.365,1236.38,1258.95,1194.83,1176.57,1276.62,1212.76,1244.93,1154.97,1195.35,1224.55
826.538,1235.4,1242.88,1193.26,1230.51,1249.68,1311.93,1186.64,1269.85,1234.2,1225.38
826.71,1255.57,1208.11,1203.12,1132.3,1126.74,1273.0,1276.82,1246.58,1197.0,1150.73
826.883,1352.17,1177.36,1226.7,1268.2,1225.21,1214.46,1249.66,1277.99,1256.21,1214.78
827.055,1241.77,1225.69,1191.06,1249.58,1205.29,1187.86,1209.22,1223.09,1200.06,1170.04
827.228,1283.83,1189.36,1176.45,1115.58,1145.19,1161.1,1140.65,1196.47,1163.02,1083.7
827.401,1224.93,1119.94,1200.68,1125.72,1120.71,1163.41,1131.36,1102.12,1150.73,1107.77
827.573,1142.72,1096.06,1081.28,1098.81,1127.9,1062.84,1053.29,1088.58,1048.32,1076.57
827.746,1107.55,1163.89,1038.74,1126.4,1159.78,1125.15,1111.33,1130.18,1125.86,1053.54
827.918,1083.57,1079.52,1043.07,1047.26,1071.68,1122.85,1097.23,1051.07,1097.13,1025.42
828.091,1131.25,1162.9,1130.72,1116.45,1118.73,1048.69,1104.29,1157.19,1104.81,1057.65
828.264,1105.28,1131.54,1131.37,1126.94,1099.49,1085.39,1109.13,1084.93,1044.62,1040.52
828.436,1098.89,1156.07,1111.96,1155.18,1109.81,1116.76,1150.38,1145.39,1090.88,1161.66
828.609,1130.58,1086.78,1082.88,1030.66,1086.93,1080.25,1128.86,1143.09,1143.03,1034.67
828.781,1066.58,1122.18,1115.79,1092.07,1136.01,1106.93,1104.65,1140.06,1129.43,1075.56
828.954,1122.61,1060.62,1046.13,1080.9,1110.57,1120.05,1107.81,1092.21,1044.84,1110.44
829.127,1091.83,1074.05,1074.49,1149.67,1046.21,1107.31,1184.02,1085.71,1115.51,1071.58
829.299,1052.4,1071.42,1006.18,1113.08,1119.11,1108.01,1109.47,1066.89,1109.37,1105.85
829.472,1098.07,1087.11,1069.49,1069.41,1117.16,1053.77,1121.25,1054.56,1020.86,1125.75
829.644,1166.75,1188.3,1176.85,1142.94,1161.51,1158.54,1118.65,1185.65,1199.37,1176.43
829.817,1155.71,1128.42,1142.64,1098.12,1208.07,1166.28,1103.89,1142.04,1190.81,1115.3
829.99,1187.21,1102.66,1116.93,1195.39,1136.73,1145.06,1123.91,1143.35,1125.7,1140.39
830.162,1147.09,1059.88,1133.32,1085.44,1085.2,1129.41,1137.17,1140.91,1086.11,1133.54
830.335,1096.97,1060.66,1122.89,1009.36,1046.31,1047.74,994.361,1069.98,1056.67,1059.44
830.508,971.612,1023.09,1027.97,1014.64,1049.17,960.801,1016.04,986.909,1014.67,995.307
830.68,999.051,975.832,1016.25,1020.65,1066.7,1011.68,1004.92,1050.56,985.15,961.918
830.853,993.888,997.954,967.918,990.743,1026.68,1043.37,1007.38,971.783,992.675,1037.38
831.025,1009.84,966.78,984.428,1025.17,1029.35,974.113,1039.94,1048.19,1029.01,996.767
831.198,1024.28,1001.49,1040.35,1014.72,1065.0,1052.39,1035.97,1073.06,1035.22,1032.27
831.371,1034.84,1122.74,1099.52,1041.92,1051.87,1123.07,1093.22,1050.97,1029.15,989.089
831.543,959.331,985.834,981.162,1020.83,1037.83,1020.73,999.187,1059.33,1038.77,938.515
831.716,901.422,927.34,908.543,972.038,962.764,951.409,878.496,984.956,916.884,921.621
831.888,961.971,952.623,926.819,921.036,964.29,957.436,958.936,981.955,974.841,1017.99
832.061,1014.61,1000.07,947.736,967.038,1047.84,992.679,964.58,997.374,952.246,1024.58
832.234,1073.83,934.755,991.065,946.106,968.926,969.119,1009.79,986.001,930.712,978.472
832.406,1043.52,1009.67,1049.38,1017.19,1021.39,1026.09,1016.66,986.377,1021.06,1027.1
832.579,993.514,966.03,1040.67,1004.54,1008.75,965.724,985.946,949.787,1009.07,938.995
832.752,1052.24,991.1,976.038,917.874,998.347,1037.33,1060.17,998.742,960.538,1017.66
832.924,975.697,947.424,1023.74,987.437,968.31,957.494,978.469,1000.49,1002.36,888.484
833.097,1037.63,1019.69,1055.89,1036.41,1025.68,1049.94,1050.81,957.191,979.864,1048.36
833.269,1056.74,987.176,966.745,1075.74,1031.03,955.553,998.849,1058.85,1102.49,977.461
833.442,1057.3,993.954,976.7,1037.06,1033.43,1019.88,1023.39,1060.09,1096.07,1024.85
833.615,1033.04,1012.35,1035.71,1035.09,1020.33,1069.66,1002.46,1043.67,1053.41,961.358
833.787,964.471,1088.3,1063.77,1044.1,1000.35,1047.91,1021.85,1028.39,1035.54,1038.43
833.96,1005.74,1062.17,1057.99,1023.02,1054.37,1005.7,1064.75,1061.42,1059.35,1048.38
834.132,1096.34,1050.89,1165.96,1060.68,1100.71,1070.47,1125.7,1093.87,1064.63,1087.42
834.305,1209.8,1047.51,1177.87,1295.85,1192.86,1198.44,1086.76,1191.99,1099.98,1118.22
834.478,1157.53,1181.08,1125.62,1203.57,1230.46,1193.44,1156.4,1242.24,1144.31,1225.11
834.65,1198.2,1263.52,1244.72,1104.04,1102.33,1178.92,1211.68,1182.45,1160.46,1191.92
834.823,1141.43,1185.74,1143.48,1153.56,1203.88,1080.0,1142.97,1191.0,1211.6,1176.49
834.996,1124.11,1153.0,1263.95,1160.84,1115.85,1176.0,1136.97,1193.52,1215.4,1181.71
835.168,1184.77,1185.7,1090.67,1154.18,1151.11,1159.37,1136.91,1102.16,1146.15,1049.59
835.341,1035.82,1087.45,1043.2,1081.31,1090.24,1093.16,1101.41,1094.04,1117.97,1111.56
835.513,1132.52,1160.87,1103.13,1091.84,1113.5,1157.91,1159.48,1172.17,1105.19,1193.08
835.686,1152.64,1073.39,1171.39,1160.11,1145.67,1100.49,1122.11,1074.65,1152.74,1153.0
835.859,1157.36,1090.44,1178.23,1112.49,1157.08,1083.43,1078.97,1090.37,1086.25,1167.14
836.031,1102.7,1133.4,1137.91,1165.08,1161.93,1084.42,1177.32,1077.88,1197.5,1119.31
836.204,1235.35,1117.25,1035.38,1163.4,1166.34,1136.69,1154.63,1066.85,1114.38,1094.91
836.377,1076.17,1167.06,1147.07,1091.32,1107.89,1058.43,1162.26,1116.58,1100.82,1075.87
836.549,1112.28,1146.67,1038.6,1055.11,1137.91,1114.99,1102.96,1087.92,1146.52,1022.57
836.722,1185.84,1047.92,1131.83,1164.12,1127.39,1120.15,1086.2,1064.29,1123.02,1089.09
836.894,1143.53,1106.8,1117.53,1125.2,1108.97,1104.46,1128.01,1169.78,1102.54,1032.93
837.067,1075.68,1169.92,1088.74,1141.71,1136.42,1133.28,1123.93,1116.37,1091.58,1131.63
837.24,1162.42,1099.65,1099.42,1166.71,1084.69,1113.07,1113.33,1106.46,1091.29,1105.26
837.412,1134.05,1168.64,1112.8,1203.56,1186.6,1249.36,1147.33,1213.21,1089.56,1162.59
837.585,1317.2,1255.04,1225.31,1276.21,1282.59,1265.05,1299.6,1257.74,1245.29,1208.52
837.758,1286.89,1316.06,1288.98,1322.86,1226.02,1342.62,1326.36,1241.69,1278.07,1197.13
837.93,1294.25,1285.58,1243.38,1295.12,1311.14,1187.62,1335.08,1242.2,1240.03,1237.55
838.103,1243.37,1187.79,1259.94,1207.01,1275.46,1218.53,1267.74,1318.05,1251.77,1336.84
838.276,1185.64,1156.88,1155.95,1244.57,1134.19,1162.82,1108.49,1164.45,1145.0,1180.51
838.448,1078.11,1025.07,1006.83,1075.53,1120.71,1089.17,1051.35,1094.95,1137.77,1036.28
838.621,1058.2,945.285,944.35,1077.84,1062.04,1038.05,1071.64,1080.65,1085.41,1123.18
838.793,1113.33,1019.52,1083.38,1071.72,1036.35,1126.56,1058.53,1069.66,1050.75,1060.08
838.966,1051.56,1013.21,1066.33,1025.81,1077.91,1036.11,1139.59,1056.73,1060.13,1026.71
839.139,1002.02,951.027,1075.77,982.583,1003.09,1057.49,997.367,1080.92,1034.47,1007.36
839.311,1060.79,1016.5,1080.61,1107.71,1067.53,1050.89,1110.57,1113.39,1099.14,1027.98
839.484,1073.09,1061.97,1026.11,1092.57,1069.9,1083.07,1048.45,1060.55,1034.8,1035.08
839.657,1023.06,1097.57,1053.76,1034.74,1057.69,1035.91,1096.15,1091.15,1068.19,992.089
839.829,1135.08,1038.79,1052.83,1000.87,1091.82,1092.89,1078.14,1103.88,1094.47,1068.29
840.002,1024.32,1015.28,1070.88,1075.44,1117.79,1099.53,1140.63,1046.08,1066.74,1123.6
840.175,1130.11,1029.15,1057.6,1111.0,1057.96,1003.76,1034.91,1006.9,1073.56,1050.15
840.347,1048.23,1023.31,1039.6,1089.52,995.336,1009.38,961.436,996.694,1035.44,1011.98
840.52,1088.41,988.611,989.066,1025.33,1011.74,1035.87,974.231,1051.98,1029.54,994.553
840.693,964.436,1031.04,971.651,1031.04,945.335,1006.99,961.844,1034.66,1038.14,946.147
840.865,1036.04,1036.31,1047.58,1021.17,1090.5,1075.72,948.34,999.542,1047.03,1046.59
841.038,1107.79,1118.14,1104.91,1014.46,1042.63,1031.48,1053.36,1010.87,1003.55,1018.24
841.21,979.051,1048.7,973.274,1060.27,1030.0,1012.31,1019.09,1008.97,1020.41,986.736
841.383,1004.38,966.974,1011.63,1074.96,1079.38,1029.03,1018.45,959.024,1008.9,1015.71
841.556,1012.33,1052.55,1042.83,946.535,1006.16,1100.95,1027.16,1080.89,944.964,974.304
841.728,1018.08,1037.98,993.368,1014.02,1038.07,1014.47,999.483,1054.0,1045.88,1014.19
841.901,999.187,1008.21,978.778,996.573,1079.72,922.674,1014.07,1043.95,1043.83,1049.95
842.074,1057.66,1031.58,1010.82,1011.86,1001.66,973.513,977.46,1009.66,1010.27,992.264
842.246,1137.93,1050.95,950.962,1143.37,1076.7,1012.57,1058.32,1051.72,1041.33,1073.88
842.419,1048.28,1115.33,1051.21,1099.23,1027.36,1086.46,1035.39,1083.81,1102.77,1078.11
842.592,1181.34,1147.95,1128.64,1183.12,1053.61,1109.63,1092.35,1120.9,1130.29,1159.13
842.764,1235.66,1127.72,1134.07,1154.27,1110.14,1194.46,1205.06,1150.58,1206.4,1168.42
842.937,1181.63,1156.14,1144.82,1209.93,1120.9,1136.02,1148.09,1199.61,1198.75,1213.03
843.11,1092.02,1193.15,1222.32,1179.95,1135.81,1136.95,1288.15,1157.85,1184.23,1177.9
843.282,1245.44,1279.01,1202.51,1173.25,1151.81,1224.74,1189.51,1173.97,1184.95,1258.51
843.455,1159.31,1243.46,1105.86,1102.49,1109.93,1252.12,1174.48,1193.78,1181.77,1193.2
843.628,1143.42,1176.26,1121.2,1153.38,1254.81,1075.35,1056.39,1219.98,1115.48,1120.22
843.8,1162.6,1083.51,1106.96,1128.82,1165.92,1029.86,1076.88,1138.45,1095.3,1153.45
843.973,1170.5,1077.69,1142.42,1150.88,1147.21,1129.89,1160.47,1148.65,1134.49,1039.49
844.145,1113.76,1151.25,1083.23,1201.94,1176.64,1156.96,1130.46,1159.5,1101.31,1116.49
844.318,1150.87,1167.57,1074.74,1115.4,1166.9,1127.77,1080.31,1083.29,1206.3,1137.94
844.491,1125.53,1128.05,1142.73,1075.74,1098.19,1125.57,1077.96,1095.93,1139.96,1043.7
844.663,1147.47,1175.51,1083.67,1068.29,1087.04,1121.24,1079.52,1145.56,1107.91,1054.18
844.836,1106.45,1081.07,1136.62,1140.79,1124.91,1137.43,1055.48,1143.78,1130.81,1112.25
845.009,1186.58,1102.49,1067.23,1184.69,1048.6,1180.55,1153.49,1104.86,1086.47,1152.15
845.181,1104.95,1131.15,1136.94,1095.44,1106.06,1123.29,1095.39,1170.87,1104.41,1088.71
845.354,1120.88,1070.76,1052.14,1128.15,1054.04,1084.27,1079.24,1047.18,1057.73,1092.4
845.527,1210.82,1069.57,1154.95,1081.17,1137.73,1067.81,1098.72,1140.04,1141.43,1088.95
845.699,1163.6,1073.58,1117.66,1060.69,1079.77,1123.85,1093.56,1065.25,1092.66,1133.52
845.872,1141.04,1097.58,1179.38,1151.43,1124.5,1154.9,1125.29,1165.2,1154.31,1080.96
846.045,1131.54,1049.17,1053.45,1095.98,1062.25,1045.88,1146.45,1105.89,1202.94,1160.4
846.217,1170.27,1114.51,1164.87,1126.16,1120.72,1193.35,1091.57,1097.72,1057.65,1071.78
846.39,1140.42,1156.78,1128.9,1069.6,1176.76,1135.11,1106.32,1141.56,1112.31,1067.43
846.563,1099.41,1053.83,1022.95,1074.59,1124.22,1046.72,1088.3,1108.95,1133.27,1068.61
846.735,1131.84,1146.63,1201.32,1220.08,1164.27,1140.29,1113.1,1176.51,1028.94,1140.01
846.908,1174.88,1214.23,1213.16,1220.49,1172.93,1119.77,1215.08,1206.66,1135.27,1127.16
847.081,1242.02,1302.85,1271.88,1270.02,1270.73,1219.85,1251.58,1263.09,1298.2,1218.04
847.253,1398.67,1454.23,1350.27,1425.96,1333.75,1440.95,1285.4,1366.03,1353.6,1304.77
847.426,2274.01,2204.82,2260.08,2329.24,2190.22,2252.45,2336.91,2126.18,2170.81,2181.16
847.599,4601.06,4534.51,4540.41,4648.12,4570.32,4570.03,4411.84,4491.11,4520.49,4433.0
847.771,5809.1,5615.58,5514.45,5522.76,5476.54,5514.55,5494.56,5410.18,5517.87,5429.88
847.944,5775.57,5897.41,5802.97,5756.42,5681.79,5749.75,5799.48,5717.94,5883.26,5697.71
848.117,5716.74,5784.68,5705.68,5831.28,5878.35,5753.78,5763.55,5779.3,5764.98,5540.3
848.289,4680.41,4660.11,4507.82,4775.87,4655.42,4701.85,4588.21,4684.78,4705.2,4680.2
848.462,2640.56,2639.26,2637.34,2505.34,2511.54,2645.39,2562.4,2581.46,2556.7,2564.17
848.635,1908.11,1778.63,1828.15,1722.65,1921.11,1835.39,1929.88,1767.69,1760.41,1822.45
848.807,1374.94,1376.02,1293.19,1371.46,1476.02,1356.77,1393.59,1293.66,1339.51,1337.46
848.98,1200.22,1133.24,1259.52,1224.44,1193.43,1289.7,1258.38,1239.41,1175.95,1223.75
849.153,1294.63,1200.41,1173.87,1247.47,1206.82,1168.43,1272.8,1218.82,1242.48,1207.07
