?	Raw_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
554.86	75.2473	67.1163	62.4545	68.6848	67.2187	72.4147	51.5234	66.5424	54.4334	69.1117
555.032	84.6276	76.336	52.7851	73.0306	56.7865	71.1428	65.0732	63.4123	78.0746	72.7097
555.204	69.0391	77.9615	65.6244	77.4649	61.7677	66.2118	66.315	65.4016	63.7898	48.3066
555.375	73.7307	65.0613	42.6272	61.0074	70.955	56.4993	48.7439	51.3862	49.213	57.3182
555.547	75.7522	62.8531	51.8679	61.597	55.6584	70.7133	75.4757	65.6221	65.5008	71.1551
555.719	66.9068	67.7801	55.4499	63.7262	58.8918	63.5216	63.2508	65.1446	67.275	78.0001
555.891	71.0732	63.0168	51.844	62.1337	61.5986	57.6474	68.9328	65.4138	71.4424	64.4253
556.062	64.7583	58.7153	51.8142	57.2798	66.285	63.9946	47.4558	68.4215	53.5331	68.7397
556.234	76.4828	64.6699	71.0305	63.7913	50.1901	70.1232	58.0925	64.6486	62.85	60.8587
556.406	61.4062	65.4636	49.6513	52.4817	44.6881	63.2617	61.8777	53.5255	63.8226	51.9798
556.578	75.9719	80.0272	50.9069	59.1662	51.7233	60.6445	66.5379	55.5412	71.4848	57.5395
556.749	66.3906	56.0692	55.1492	51.0832	52.9775	57.4159	57.7064	65.7572	67.1327	57.4857
556.921	72.6697	56.7982	48.4239	57.2174	57.9854	57.7628	64.3858	40.009	62.2367	52.9894
557.093	54.9791	54.9244	36.0716	56.6628	45.669	47.6799	59.5527	49.3004	60.5784	60.8266
557.265	67.0277	40.9464	47.7051	51.1177	40.2927	49.2282	52.3263	58.9002	35.5759	57.3474
557.436	50.0225	73.3332	34.6514	57.1281	51.1749	44.3987	57.4019	62.0982	61.2341	45.7776
557.608	69.9938	55.8871	57.7804	45.0929	53.1751	40.0199	49.4843	48.571	61.7497	59.0001
557.78	54.2153	55.6455	52.1086	74.6377	48.813	57.0058	43.618	57.6941	44.0903	54.4536
557.952	71.6562	64.1055	62.8156	62.4847	50.5367	59.4721	61.8216	57.1649	65.8476	37.4562
558.123	64.2378	77.5153	54.0141	71.3859	61.8234	63.4539	66.9454	69.7942	74.5847	82.9217
558.295	68.6565	69.5123	53.7537	58.8758	62.4858	64.8697	75.8753	74.7712	70.5275	56.1064
558.467	75.1335	81.4484	68.6535	61.3397	62.1403	80.5726	77.8419	64.6501	68.1361	76.3034
558.638	85.3922	80.0297	65.0047	60.1574	65.093	68.4181	68.3319	68.3561	71.8274	51.9232
558.81	77.6532	59.4299	79.8583	58.579	76.5552	93.2837	64.5064	65.6637	73.1119	75.0482
558.982	97.7986	79.7396	65.6143	67.5541	77.9933	63.1818	81.2338	74.6454	62.2632	81.3951
559.154	85.7411	85.9927	82.2556	80.7909	79.706	79.4326	71.9433	80.6975	67.5114	78.9383
559.325	85.9192	77.8071	90.7858	73.933	81.5871	78.6509	82.1705	76.3078	95.0224	82.3356
559.497	78.3953	96.1118	91.6145	76.289	81.4701	72.0812	68.574	72.0178	83.5069	73.4854
559.669	86.2817	77.1502	72.8339	69.4549	76.5833	74.1924	66.4633	67.6364	59.533	70.8326
559.841	86.8607	68.7734	78.0038	68.522	82.5116	90.999	68.0138	65.7518	75.0145	63.7941
560.012	69.4611	62.4255	73.3888	65.6158	59.1862	77.4218	63.9596	67.9983	60.2744	58.3986
560.184	79.2439	73.5214	55.2252	55.0935	60.1395	57.544	53.4307	68.7746	55.4846	62.5995
560.356	76.1922	69.6995	69.7832	56.2451	54.399	70.7622	71.2437	53.2688	55.8706	92.6739
560.528	72.2367	76.4686	57.7522	68.5597	55.7752	74.0841	71.1118	63.8487	83.5371	84.3331
560.699	77.9079	77.7066	62.9708	63.8061	70.4363	61.835	66.1711	75.0641	69.7915	62.6857
560.871	83.1073	78.6155	73.5001	56.7102	66.6816	69.2562	66.8329	77.3281	67.384	83.2899
561.043	73.0183	48.1304	68.8266	59.1914	78.6933	81.0739	57.4889	64.8964	74.5427	66.9868
561.215	62.0595	72.091	72.5892	70.5289	70.8079	85.5678	62.4537	77.1843	73.6385	75.978
561.386	70.1222	64.2508	66.3156	72.2122	49.9709	62.6445	86.6272	82.3864	68.1514	75.1562
561.558	92.2854	86.1698	69.3308	80.5262	67.9441	75.2021	78.0281	79.4268	80.3517	89.9198
561.73	88.5213	82.4536	73.836	72.5468	76.136	87.2575	70.0652	74.3703	92.1831	68.4985
561.902	94.0685	83.0373	80.2464	94.5999	71.6252	74.983	87.3988	88.4102	83.2781	87.1942
562.074	107.994	96.9731	88.3184	81.357	91.2335	67.8125	72.0112	76.7356	90.1745	92.3298
562.245	91.1107	71.5502	82.9109	75.9143	70.5237	85.8756	87.9339	88.7549	51.96	86.3553
562.417	95.1974	97.0619	79.3355	64.4795	98.1963	94.6801	97.5242	78.3003	84.5494	88.6746
562.589	110.311	75.929	94.015	79.5211	89.8793	78.2745	75.2154	94.1586	87.8201	84.8612
562.761	84.4782	96.0016	94.1968	72.3721	86.7021	94.2124	82.6599	81.1168	80.4921	80.485
562.932	80.9693	64.3823	81.2078	77.3302	77.6553	77.0614	84.4842	80.756	81.5224	79.5285
563.104	92.6121	76.599	87.6918	67.3475	76.4021	100.203	88.3922	86.8424	74.7182	84.6223
563.276	87.5292	81.2225	85.1824	72.957	91.1594	79.6363	72.1803	75.3951	77.1597	76.7474
563.448	99.7539	88.412	92.0025	87.9042	75.4758	91.8166	79.5388	85.7609	81.1574	82.3334
563.619	112.401	106.068	86.1571	97.3932	82.3997	101.697	105.968	94.2612	100.214	87.6552
563.791	111.007	95.689	103.86	94.1826	95.3164	92.3122	103.963	91.0448	102.789	97.5861
563.963	107.617	87.6594	85.2663	92.5501	100.483	105.457	96.3566	99.1923	88.9904	105.949
564.135	119.481	94.585	95.8071	102.929	108.7	89.9974	96.5096	96.5498	93.3323	106.955
564.306	107.658	123.315	106.269	93.317	103.503	97.2486	90.7124	101.191	108.813	100.554
564.478	139.386	91.2686	104.778	103.266	100.602	121.496	112.526	110.554	98.2752	109.715
564.65	146.217	135.048	116.874	127.499	118.556	106.362	129.518	111.752	121.675	134.385
564.822	135.507	124.407	110.935	126.749	121.465	127.67	126.347	125.179	104.83	124.34
564.993	141.005	117.84	128.835	127.519	111.464	123.776	130.959	125.932	124.321	138.879
565.165	142.543	137.421	127.73	115.661	110.96	117.191	122.145	142.475	124.837	103.899
565.337	141.786	120.386	127.348	122.575	111.567	120.65	129.475	120.982	129.533	128.065
565.509	147.464	112.213	116.334	111.965	116.612	129.769	123.751	122.981	111.403	116.442
565.681	123.762	117.532	116.17	115.053	114.622	111.677	105.416	110.168	118.993	120.371
565.852	147.093	103.922	119.099	130.848	115.303	126.868	103.671	118.419	102.921	129.418
566.024	139.81	107.968	119.51	113.682	107.108	101.29	101.988	132.141	101.241	119.005
566.196	138.818	136.87	102.282	101.574	128.426	116.033	121.039	120.059	129.524	108.75
566.368	125.345	128.112	113.812	123.376	109.802	108.89	108.972	109.84	127.129	120.701
566.539	158.419	139.177	127.333	139.17	133.398	136.184	120.636	129.115	121.539	136.492
566.711	168.449	137.787	129.421	123.761	129.117	145.932	131.16	130.588	134.754	129.531
566.883	175.836	146.274	144.302	131.652	132.876	131.956	127.921	127.35	144.474	138.029
567.055	178.549	152.517	154.484	166.408	157.501	148.692	141.111	147.993	139.341	155.423
567.226	193.226	158.519	170.832	164.328	142.387	147.865	166.366	162.482	169.77	153.557
567.398	192.04	177.321	185.543	176.518	174.443	179.935	161.719	163.432	181.78	176.922
567.57	225.032	210.283	170.006	200.948	154.312	184.379	201.533	193.878	181.647	179.488
567.742	232.601	201.902	211.57	201.305	183.442	214.484	202.099	219.806	204.069	195.477
567.914	230.61	182.081	207.212	206.711	206.719	197.421	206.462	192.549	196.565	209.199
568.085	231.979	194.108	197.976	207.473	211.437	190.484	196.811	193.529	184.836	220.164
568.257	248.297	198.313	232.335	210.288	223.272	204.516	198.318	190.629	223.326	202.741
568.429	233.324	209.92	200.432	194.914	177.153	186.844	166.431	208.303	192.263	213.09
568.601	237.352	191.094	201.277	184.029	214.192	196.257	199.685	182.149	191.634	201.599
568.772	235.113	201.355	192.268	181.493	171.656	193.11	186.687	204.143	207.146	179.798
568.944	225.849	182.772	194.052	186.619	204.079	172.835	196.233	180.948	189.002	192.063
569.116	217.803	189.921	197.042	187.891	205.434	187.759	190.578	197.806	195.773	183.86
569.288	226.732	196.255	189.441	199.936	191.511	208.892	182.12	193.166	179.083	188.92
569.46	214.367	209.235	201.775	202.973	181.18	213.432	193.587	181.986	206.229	194.896
569.631	231.329	171.287	202.298	177.923	161.894	190.044	184.204	185.948	180.534	176.421
569.803	200.773	186.653	174.273	166.751	169.774	190.242	161.786	175.255	170.877	173.111
569.975	176.571	148.115	153.797	159.66	151.639	148.498	156.629	135.483	138.961	155.395
570.147	162.213	160.229	154.025	145.013	134.624	131.885	132.385	143.298	129.339	136.896
570.318	134.02	127.595	120.55	108.161	114.995	115.667	110.433	129.174	118.22	135.953
570.49	120.707	138.516	132.313	116.496	106.537	124.866	122.387	136.699	91.4679	116.682
570.662	148.795	115.915	130.799	120.929	120.546	117.591	139.396	133.912	135.071	140.927
570.834	170.404	155.444	135.835	127.253	128.145	149.667	127.186	143.839	114.353	151.27
571.006	160.758	138.298	116.311	156.323	148.693	131.449	153.056	145.224	150.862	145.848
571.177	176.003	145.294	161.335	164.907	168.17	159.622	151.773	165.532	156.214	161.665
571.349	185.317	166.39	176.433	176.365	159.508	155.671	172.866	169.285	178.804	190.46
571.521	225.653	196.649	206.271	205.561	185.27	206.484	178.933	198.477	185.088	214.095
571.693	267.17	205.091	216.445	203.297	214.932	228.883	213.943	222.579	218.824	221.708
571.865	293.347	250.517	240.633	273.629	234.827	234.405	250.579	236.253	259.332	276.817
572.036	296.205	277.098	264.379	256.983	267.83	272.14	262.075	263.86	270.013	290.374
572.208	330.276	283.638	257.049	269.964	248.622	303.11	269.011	265.395	291.033	282.685
572.38	340.591	279.208	274.682	279.149	275.762	270.151	265.261	301.555	274.925	289.25
572.552	315.938	275.233	272.865	273.449	251.717	261.64	259.121	284.647	254.332	261.543
572.723	309.157	256.655	259.719	264.872	251.483	267.099	242.627	269.401	264.75	273.953
572.895	291.546	241.45	223.945	229.722	222.222	227.834	220.769	216.936	236.734	227.089
573.067	249.122	212.513	199.569	208.572	195.471	214.675	192.731	213.079	214.921	205.297
573.239	220.367	191.357	171.098	175.777	171.529	183.167	157.372	171.442	189.446	172.077
573.411	184.463	171.507	146.579	172.77	135.095	147.009	170.292	178.813	188.701	175.116
573.582	181.742	151.477	140.661	159.016	155.621	146.507	156.327	158.987	155.643	151.611
573.754	156.887	161.069	151.32	172.757	148.08	159.133	160.723	161.435	154.179	141.667
573.926	195.476	147.061	152.486	166.711	169.162	157.894	157.532	142.44	167.67	171.651
574.098	186.793	171.618	170.993	139.4	174.057	167.509	179.539	157.418	163.419	179.81
574.27	231.359	194.337	197.175	194.73	187.647	191.967	185.531	170.845	194.39	186.016
574.441	244.273	226.061	212.39	224.507	202.843	205.428	249.633	200.123	214.167	207.724
574.613	270.717	250.541	257.962	247.466	245.804	248.172	238.237	238.734	231.904	249.164
574.785	299.619	250.618	269.742	264.908	266.719	268.219	257.001	233.184	263.7	278.543
574.957	327.146	298.498	289.61	282.377	292.891	302.216	295.763	286.258	278.777	292.989
575.129	349.061	307.378	288.927	287.999	286.772	280.445	287.036	284.923	286.356	304.912
575.3	326.792	274.784	289.188	286.3	294.438	299.855	293.826	304.124	299.682	279.071
575.472	309.19	267.559	267.148	273.168	239.589	269.749	251.798	244.259	252.853	288.109
575.644	306.722	271.364	252.921	285.233	244.683	239.448	252.335	256.09	245.137	266.943
575.816	273.451	237.658	227.472	236.32	232.486	220.95	230.579	252.799	240.761	251.704
575.988	267.554	252.586	225.85	235.802	213.033	219.753	233.313	224.018	212.18	225.533
576.159	235.244	214.583	204.81	210.201	200.258	206.548	223.831	231.084	218.143	235.652
576.331	260.059	251.159	214.788	232.171	203.041	226.337	227.059	206.63	225.075	230.166
576.503	256.488	240.224	207.408	231.058	219.608	226.544	216.826	237.55	225.282	233.844
576.675	284.399	229.047	258.084	237.312	239.357	230.603	247.899	242.292	252.238	254.714
576.847	289.052	272.572	236.061	234.046	236.081	246.714	250.263	272.073	249.801	255.97
577.018	311.171	275.662	247.485	259.789	269.622	274.16	244.949	261.06	247.086	250.205
577.19	306.879	275.265	262.052	270.67	273.347	285.261	272.531	270.639	278.357	269.111
577.362	324.486	262.294	274.677	265.291	267.967	278.144	274.743	298.448	280.785	293.232
577.534	301.588	265.987	253.674	289.289	259.086	279.834	291.364	270.45	281.597	283.413
577.706	343.156	285.873	287.185	310.066	299.964	295.407	296.343	307.441	295.008	295.743
577.877	353.57	307.835	308.942	288.699	285.3	300.04	284.049	312.324	307.024	302.331
578.049	338.53	293.787	306.358	287.03	297.708	300.943	263.344	293.063	278.247	295.651
578.221	363.249	310.81	301.959	302.546	279.272	314.059	297.489	303.6	314.524	322.175
578.393	376.949	327.193	298.615	289.673	307.074	307.71	316.445	312.823	301.681	323.427
578.565	381.87	309.935	312.773	297.75	303.895	300.842	313.273	324.61	321.482	329.372
578.736	369.81	326.578	309.272	325.45	307.117	305.805	310.205	311.565	304.974	313.72
578.908	390.456	337.442	284.999	307.6	319.968	292.551	317.444	306.927	311.144	292.238
579.08	380.262	322.563	308.728	318.62	314.362	331.011	304.252	321.838	339.701	335.675
579.252	391.052	350.018	342.242	365.98	330.134	346.999	346.853	333.932	348.764	369.619
579.424	446.833	376.677	364.397	384.157	350.605	382.926	360.803	387.366	379.721	402.007
579.596	495.52	412.696	418.276	432.175	411.608	420.423	408.679	410.026	409.704	439.446
579.767	523.994	451.019	459.643	445.57	438.735	467.831	468.764	456.753	470.23	475.277
579.939	603.328	481.442	485.743	469.758	464.224	497.789	472.044	484.796	496.954	512.751
580.111	573.453	509.55	531.745	538.576	529.589	542.516	521.041	551.481	542.113	570.43
580.283	634.943	548.189	555.71	573.919	539.794	564.952	549.545	549.603	544.768	581.839
580.455	665.768	602.387	565.375	604.473	583.015	606.687	615.796	597.995	599.827	612.83
580.626	664.298	585.256	587.391	549.571	576.868	570.443	547.134	560.062	572.609	603.166
580.798	620.616	548.051	523.323	538.952	510.632	545.035	524.898	528.611	548.499	574.176
580.97	588.771	497.119	476.699	458.368	457.567	514.302	483.001	505.192	485.316	481.113
581.142	482.508	408.974	392.043	426.662	414.295	434.222	418.023	417.224	438.737	448.042
581.314	417.31	363.586	327.664	374.396	338.757	360.787	333.935	360.703	367.854	366.245
581.485	395.795	325.611	323.452	323.594	323.852	336.664	303.92	321.664	310.25	350.631
581.657	349.272	331.273	309.06	295.123	291.116	322.074	304.227	300.016	310.78	323.256
581.829	334.117	298.841	282.603	284.453	275.326	300.949	289.076	275.053	292.215	290.184
582.001	340.754	266.075	290.987	280.046	292.24	293.119	272.943	271.08	275.651	303.252
582.173	361.308	288.836	280.501	310.456	294.741	285.186	272.271	288.085	303.723	307.873
582.345	356.605	286.033	309.935	310.72	314.827	297.973	303.814	317.754	297.774	316.885
582.516	329.422	330.433	336.542	322.685	298.969	300.28	302.688	314.618	313.431	329.658
582.688	344.138	323.905	313.249	300.858	313.002	319.196	329.253	291.079	318.352	327.168
582.86	381.638	338.559	327.705	315.549	310.497	320.287	337.957	301.975	322.41	325.276
583.032	366.26	316.88	309.424	316.761	295.408	313.448	297.219	289.439	295.027	312.502
583.204	332.738	263.755	273.895	254.945	275.131	262.018	291.151	286.752	278.142	279.736
583.376	305.676	245.509	227.891	239.884	249.445	257.109	217.383	236.491	241.655	269.712
583.547	259.048	200.59	226.176	200.027	225.279	204.524	218.267	216.848	206.827	212.623
583.719	209.567	208.298	179.232	195.125	186.53	192.475	187.929	220.344	199.82	202.672
583.891	211.335	178.826	173.302	182.032	205.751	180.017	188.066	181.196	193.847	187.258
584.063	220.279	193.095	191.14	194.853	193.404	205.042	220.071	204.119	184.817	189.779
584.235	248.074	204.574	203.242	195.001	216.982	210.358	187.006	194.379	214.525	217.579
584.406	236.306	218.324	224.524	219.421	181.981	216.577	203.055	214.195	219.28	224.218
584.578	235.39	212.727	196.08	177.954	193.081	192.936	199.309	218.666	210.969	217.806
584.75	205.519	184.67	182.291	192.854	191.194	193.776	172.773	175.954	199.6	184.281
584.922	217.622	195.503	181.846	191.789	195.142	198.768	209.499	197.436	197.286	200.755
585.094	219.619	204.417	190.981	184.64	194.037	180.555	180.843	185.483	191.59	187.964
585.266	245.358	218.699	223.617	209.147	201.441	215.281	225.369	212.7	220.68	228.732
585.437	271.686	241.712	244.923	241.314	226.606	228.566	215.184	223.31	227.705	245.862
585.609	286.243	235.304	236.032	236.568	247.553	232.929	251.044	245.496	234.971	252.934
585.781	298.925	253.599	245.83	247.401	251.13	254.332	251.926	282.23	237.101	261.275
585.953	290.204	257.115	266.542	254.439	250.501	249.767	245.705	246.582	254.915	233.506
586.125	291.368	266.483	235.217	239.46	255.131	270.502	253.667	259.697	272.527	246.88
586.297	298.44	256.162	259.564	251.832	258.642	289.731	260.685	253.502	279.779	277.233
586.468	297.634	293.803	262.579	243.124	255.474	250.844	256.282	259.213	274.288	288.234
586.64	309.774	245.719	278.904	287.036	253.304	274.388	268.919	278.012	268.177	304.508
586.812	330.183	295.037	297.161	290.509	273.069	300.244	288.44	287.255	286.669	290.712
586.984	367.304	337.015	316.973	319.139	306.393	345.931	347.451	316.699	310.776	318.93
587.156	418.839	369.12	347.052	343.063	330.743	348.7	362.111	348.009	372.027	338.55
587.328	452.426	409.162	384.474	380.901	404.819	415.584	404.618	396.274	397.118	393.79
587.499	512.837	476.461	444.3	438.697	455.598	479.998	443.374	438.931	449.353	465.618
587.671	548.025	491.7	504.192	504.095	507.533	485.654	478.809	487.209	498.846	523.866
587.843	587.394	528.959	503.995	519.558	526.036	542.649	519.954	535.862	522.454	547.425
588.015	588.006	564.905	551.514	544.488	539.365	558.248	530.209	562.453	539.443	566.703
588.187	601.206	558.443	547.955	554.334	549.842	543.511	542.585	557.206	562.883	570.132
588.359	574.735	512.627	544.31	511.965	509.698	507.815	501.614	510.175	503.493	511.563
588.53	465.315	437.501	438.132	423.324	429.724	441.366	429.166	428.603	404.835	436.425
588.702	407.768	416.219	358.329	388.297	366.256	378.32	374.976	381.677	363.315	400.414
588.874	371.677	308.248	317.699	291.5	308.309	300.048	314.387	314.226	326.264	317.604
589.046	280.423	228.725	233.373	236.286	224.974	233.184	261.227	240.351	229.287	265.659
589.218	233.736	217.714	210.714	212.21	215.562	196.301	198.192	213.66	217.658	212.423
589.39	207.992	178.174	204.009	190.89	187.431	192.811	188.095	197.944	198.535	203.314
589.562	210.254	180.864	168.269	191.566	179.907	193.087	183.574	179.812	194.604	202.381
589.733	213.652	184.133	178.745	209.378	178.976	193.131	181.243	175.293	176.476	182.643
589.905	237.277	199.971	191.417	184.75	183.292	197.591	185.959	192.156	187.166	209.8
590.077	231.513	217.048	200.938	206.592	204.14	196.977	202.832	211.814	214.376	213.764
590.249	247.119	253.915	199.983	219.891	211.693	196.43	206.432	232.832	198.91	214.359
590.421	266.258	226.783	217.834	222.489	231.359	228.772	224.493	231.68	228.281	243.36
590.593	277.157	244.333	230.448	244.399	239.573	228.283	229.959	226.826	227.79	260.464
590.764	290.315	267.916	255.068	271.911	247.775	259.028	251.035	287.353	260.896	283.764
590.936	315.888	282.739	258.902	269.21	268.93	266.196	255.47	295.237	273.956	282.214
591.108	321.917	281.755	260.895	265.098	249.695	269.75	266.307	263.592	273.765	277.102
591.28	321.14	265.476	262.881	273.955	272.103	259.953	273.986	270.487	273.195	299.898
591.452	325.15	273.609	291.631	267.362	264.136	290.274	277.8	266.839	291.538	294.679
591.624	338.58	283.846	259.509	267.029	269.094	269.711	273.918	278.065	300.938	281.353
591.796	335.816	293.703	304.599	295.485	282.489	287.411	311.162	275.807	300.395	310.957
591.967	381.749	340.971	309.347	317.018	294.516	293.39	319.785	329.754	311.777	328.736
592.139	387.532	324.225	338.025	340.636	330.783	349.168	341.455	356.712	352.563	366.623
592.311	440.31	381.464	360.569	378.746	370.082	382.196	376.061	388.942	368.058	400.578
592.483	426.762	383.474	367.637	382.314	379.685	392.97	394.038	370.508	389.538	421.484
592.655	433.822	381.899	361.623	366.745	356.541	376.602	385.829	371.289	377.255	361.53
592.827	408.16	353.662	367.54	348.034	338.044	383.258	365.717	379.703	350.376	378.107
592.999	395.301	363.356	390.356	352.316	354.916	349.946	356.233	386.44	368.773	333.972
593.17	413.867	370.929	360.601	356.415	346.641	343.61	371.348	365.967	335.746	350.456
593.342	384.947	322.744	309.912	328.711	316.048	334.651	326.444	308.9	321.772	327.586
593.514	337.071	279.873	279.015	278.888	266.223	277.103	284.733	292.49	279.482	292.251
593.686	279.821	243.426	244.102	256.103	271.969	247.78	246.145	240.206	242.06	253.444
593.858	256.681	216.711	225.068	230.127	227.319	229.316	217.307	222.909	213.61	230.549
594.03	270.718	216.057	223.593	221.358	212.628	234.514	220.463	230.434	214.672	244.153
594.202	272.203	239.486	225.784	213.591	209.064	230.4	232.796	237.227	218.577	228.563
594.373	253.094	221.611	223.979	213.723	207.484	205.855	222.954	224.318	235.122	220.449
594.545	247.25	205.257	216.985	197.368	212.333	219.109	195.903	223.247	201.769	224.725
594.717	225.792	210.192	215.985	210.702	209.048	227.45	211.339	203.356	203.843	238.016
594.889	245.031	227.962	216.993	210.2	220.911	213.402	236.899	224.561	226.564	229.266
595.061	255.565	255.061	237.859	234.498	199.656	237.882	236.276	219.613	226.914	243.267
595.233	318.924	261.244	245.769	271.951	240.19	256.017	259.716	255.955	257.751	272.944
595.405	333.82	302.814	262.13	277.909	275.876	295.501	287.076	281.606	295.153	306.376
595.576	354.202	298.309	282.285	299.165	269.526	303.109	273.901	313.068	280.067	296.754
595.748	354.657	305.263	307.932	279.564	281.674	290.832	287.171	311.847	301.767	309.723
595.92	353.679	310.673	295.413	334.203	296.833	315.09	303.853	301.232	313.227	323.101
596.092	396.238	322.726	324.089	313.382	308.709	308.073	327.423	338.016	332.253	327.395
596.264	393.153	340.674	337.323	350.328	328.954	350.495	339.892	337.85	357.461	363.15
596.436	411.895	353.074	345.422	349.582	345.309	344.699	327.961	356.614	346.956	347.389
596.608	426.547	365.293	353.122	370.057	352.452	373.039	382.525	364.721	379.998	358.473
596.779	415.417	361.649	353.639	348.644	336.918	364.484	361.977	348.942	362.812	388.243
596.951	410.288	350.984	353.243	348.987	315	354.765	361.97	349.844	354.587	368.291
597.123	377.637	335.195	316.349	340.853	298.678	342.892	322.081	320.423	323.666	330.637
597.295	350.983	331.47	307.547	314.136	312.296	328.334	278.497	326.216	332.086	308.765
597.467	374.557	293.935	286.309	299.749	294.746	301.225	308.96	303.77	309.603	318.788
597.639	307.8	272.863	273.621	277.393	271.449	267.303	255.28	285.9	282.982	300.209
597.811	295.864	263.456	256.762	235.406	256.45	230.928	260.8	253.566	244.698	256.671
